"date","year","month","disease_en","value","province","value_norm","out_label"
"2008.01",2008,1,"AHC",650,"Total",-0.200728156119055,""
"2008.01",2008,1,"AHC",6,"Xinjiang",0.752066897916024,""
"2008.01",2008,1,"AHC",10,"Yunnan",-0.566275904349949,""
"2008.01",2008,1,"AHC",82,"Zhejiang",-0.110668350653491,""
"2008.02",2008,2,"AHC",5,"Anhui",-0.577281361256426,""
"2008.02",2008,2,"AHC",14,"Beijing",0.0544059979290084,""
"2008.02",2008,2,"AHC",25,"Chongqing",-0.198027059800293,""
"2008.02",2008,2,"AHC",5,"Fujian",-0.215515773533767,""
"2008.02",2008,2,"AHC",8,"Gansu",-1.35065623639676,""
"2008.02",2008,2,"AHC",76,"Guangdong",-0.180502623327869,""
"2008.02",2008,2,"AHC",83,"Guangxi",-0.15566157302525,""
"2008.02",2008,2,"AHC",13,"Guizhou",-0.509982365151435,""
"2008.02",2008,2,"AHC",4,"Hainan",-0.208844103005451,""
"2008.02",2008,2,"AHC",43,"Hebei",-1.68995861918365,""
"2008.02",2008,2,"AHC",2,"Heilongjiang",-0.368162637947827,""
"2008.02",2008,2,"AHC",7,"Henan",-1.2888052922223,""
"2008.02",2008,2,"AHC",24,"Hubei",-0.192116293608149,""
"2008.02",2008,2,"AHC",10,"Hunan",-0.220428656890879,""
"2008.02",2008,2,"AHC",9,"Inner Mongolia",-0.340172229368495,""
"2008.02",2008,2,"AHC",8,"Jiangsu",-0.249835967969709,""
"2008.02",2008,2,"AHC",9,"Jiangxi",-0.239120557420352,""
"2008.02",2008,2,"AHC",1,"Jilin",-0.644084857129783,""
"2008.02",2008,2,"AHC",10,"Liaoning",0.496763680178384,""
"2008.02",2008,2,"AHC",0,"Ningxia",-1.57501196508885,""
"2008.02",2008,2,"AHC",3,"Qinghai",-0.546375268600635,""
"2008.02",2008,2,"AHC",5,"Shaanxi",-0.485020160686567,""
"2008.02",2008,2,"AHC",3,"Shandong",-0.747695702128907,""
"2008.02",2008,2,"AHC",2,"Shanghai",-0.111976884457705,""
"2008.02",2008,2,"AHC",7,"Shanxi",-1.44657191760665,""
"2008.02",2008,2,"AHC",45,"Sichuan",-0.111652983539469,""
"2008.02",2008,2,"AHC",5,"Tianjin",0.22893432963437,""
"2008.02",2008,2,"AHC",0,"Tibet",-0.493237789579474,""
"2008.02",2008,2,"AHC",492,"Total",-0.209229768947599,""
"2008.02",2008,2,"AHC",4,"Xinjiang",0.201420614278087,""
"2008.02",2008,2,"AHC",12,"Yunnan",-0.557847410782676,""
"2008.02",2008,2,"AHC",50,"Zhejiang",-0.129434882457262,""
"2008.03",2008,3,"AHC",15,"Anhui",-0.554163617725039,""
"2008.03",2008,3,"AHC",31,"Beijing",1.02275973288022,""
"2008.03",2008,3,"AHC",56,"Chongqing",-0.156933112349589,""
"2008.03",2008,3,"AHC",13,"Fujian",-0.187150061092284,""
"2008.03",2008,3,"AHC",6,"Gansu",-1.43179703658079,""
"2008.03",2008,3,"AHC",161,"Guangdong",-0.163977819269407,""
"2008.03",2008,3,"AHC",145,"Guangxi",-0.144687872913001,""
"2008.03",2008,3,"AHC",30,"Guizhou",-0.390336820885546,""
"2008.03",2008,3,"AHC",9,"Hainan",-0.201885012081653,""
"2008.03",2008,3,"AHC",116,"Hebei",-0.631305846464393,""
"2008.03",2008,3,"AHC",1,"Heilongjiang",-0.655329495547132,""
"2008.03",2008,3,"AHC",17,"Henan",-1.20989210032179,""
"2008.03",2008,3,"AHC",70,"Hubei",-0.165516773591708,""
"2008.03",2008,3,"AHC",64,"Hunan",-0.150235453381059,""
"2008.03",2008,3,"AHC",12,"Inner Mongolia",-0.0496601794698532,""
"2008.03",2008,3,"AHC",6,"Jiangsu",-0.261722371883161,""
"2008.03",2008,3,"AHC",12,"Jiangxi",-0.231824878375256,""
"2008.03",2008,3,"AHC",1,"Jilin",-0.644084857129783,""
"2008.03",2008,3,"AHC",10,"Liaoning",0.496763680178384,""
"2008.03",2008,3,"AHC",7,"Ningxia",-0.583135917870267,""
"2008.03",2008,3,"AHC",2,"Qinghai",-0.747400131576341,""
"2008.03",2008,3,"AHC",11,"Shaanxi",-0.455239337385424,""
"2008.03",2008,3,"AHC",11,"Shandong",-0.652551263797235,""
"2008.03",2008,3,"AHC",9,"Shanghai",0.00929381071647349,""
"2008.03",2008,3,"AHC",15,"Shanxi",-0.821027304587557,""
"2008.03",2008,3,"AHC",93,"Sichuan",-0.067236619905863,""
"2008.03",2008,3,"AHC",11,"Tianjin",1.38099095618152,""
"2008.03",2008,3,"AHC",0,"Tibet",-0.493237789579474,""
"2008.03",2008,3,"AHC",1044,"Total",-0.179527931723825,""
"2008.03",2008,3,"AHC",6,"Xinjiang",0.752066897916024,""
"2008.03",2008,3,"AHC",9,"Yunnan",-0.570490151133586,""
"2008.03",2008,3,"AHC",95,"Zhejiang",-0.103044447108208,""
"2008.04",2008,4,"AHC",46,"Anhui",-0.48249861277774,""
"2008.04",2008,4,"AHC",35,"Beijing",1.2506076705158,""
"2008.04",2008,4,"AHC",42,"Chongqing",-0.17549166926281,""
"2008.04",2008,4,"AHC",16,"Fujian",-0.176512918926728,""
"2008.04",2008,4,"AHC",11,"Gansu",-1.2289450361207,""
"2008.04",2008,4,"AHC",154,"Guangdong",-0.165338685485986,""
"2008.04",2008,4,"AHC",113,"Guangxi",-0.150351718132226,""
"2008.04",2008,4,"AHC",22,"Guizhou",-0.446640606422435,""
"2008.04",2008,4,"AHC",9,"Hainan",-0.201885012081653,""
"2008.04",2008,4,"AHC",146,"Hebei",-0.196243063155107,""
"2008.04",2008,4,"AHC",1,"Heilongjiang",-0.655329495547132,""
"2008.04",2008,4,"AHC",33,"Henan",-1.08363099328096,""
"2008.04",2008,4,"AHC",104,"Hubei",-0.145856258796948,""
"2008.04",2008,4,"AHC",71,"Hunan",-0.141136334407564,""
"2008.04",2008,4,"AHC",88,"Inner Mongolia",7.3099784179624,""
"2008.04",2008,4,"AHC",5,"Jiangsu",-0.267665573839888,""
"2008.04",2008,4,"AHC",9,"Jiangxi",-0.239120557420352,""
"2008.04",2008,4,"AHC",7,"Jilin",-0.0950289133470172,""
"2008.04",2008,4,"AHC",11,"Liaoning",0.690018378701646,""
"2008.04",2008,4,"AHC",8,"Ningxia",-0.441439339696183,""
"2008.04",2008,4,"AHC",1,"Qinghai",-0.948424994552046,""
"2008.04",2008,4,"AHC",13,"Shaanxi",-0.445312396285043,""
"2008.04",2008,4,"AHC",17,"Shandong",-0.581192935048482,""
"2008.04",2008,4,"AHC",8,"Shanghai",-0.00803057430840911,""
"2008.04",2008,4,"AHC",16,"Shanxi",-0.74283422796017,""
"2008.04",2008,4,"AHC",81,"Sichuan",-0.0783407108142645,""
"2008.04",2008,4,"AHC",16,"Tianjin",2.34103814497081,""
"2008.04",2008,4,"AHC",7,"Tibet",0.690532905411264,""
"2008.04",2008,4,"AHC",1230,"Total",-0.16951970396364,""
"2008.04",2008,4,"AHC",20,"Xinjiang",4.60659088338158,""
"2008.04",2008,4,"AHC",18,"Yunnan",-0.532561930080856,""
"2008.04",2008,4,"AHC",102,"Zhejiang",-0.0989392682761335,""
"2008.05",2008,5,"AHC",76,"Anhui",-0.41314538218358,""
"2008.05",2008,5,"AHC",44,"Beijing",1.76326553019585,""
"2008.05",2008,5,"AHC",93,"Chongqing",-0.107885497650362,""
"2008.05",2008,5,"AHC",13,"Fujian",-0.187150061092284,""
"2008.05",2008,5,"AHC",23,"Gansu",-0.742100235016492,""
"2008.05",2008,5,"AHC",200,"Guangdong",-0.156395850348465,""
"2008.05",2008,5,"AHC",146,"Guangxi",-0.1445108777499,""
"2008.05",2008,5,"AHC",38,"Guizhou",-0.334033035348657,""
"2008.05",2008,5,"AHC",9,"Hainan",-0.201885012081653,""
"2008.05",2008,5,"AHC",151,"Hebei",-0.123732599270226,""
"2008.05",2008,5,"AHC",4,"Heilongjiang",0.206171077250783,""
"2008.05",2008,5,"AHC",29,"Henan",-1.11519627004117,""
"2008.05",2008,5,"AHC",142,"Hubei",-0.123882742261628,""
"2008.05",2008,5,"AHC",55,"Hunan",-0.161934320632696,""
"2008.05",2008,5,"AHC",8,"Inner Mongolia",-0.437009579334709,""
"2008.05",2008,5,"AHC",16,"Jiangsu",-0.202290352315899,""
"2008.05",2008,5,"AHC",26,"Jiangxi",-0.197778376164809,""
"2008.05",2008,5,"AHC",7,"Jilin",-0.0950289133470172,""
"2008.05",2008,5,"AHC",7,"Liaoning",-0.0830004153914009,""
"2008.05",2008,5,"AHC",9,"Ningxia",-0.2997427615221,""
"2008.05",2008,5,"AHC",4,"Qinghai",-0.34535040562493,""
"2008.05",2008,5,"AHC",14,"Shaanxi",-0.440348925734852,""
"2008.05",2008,5,"AHC",36,"Shandong",-0.355224894010762,""
"2008.05",2008,5,"AHC",15,"Shanghai",0.113240120865769,""
"2008.05",2008,5,"AHC",21,"Shanxi",-0.351868844823239,""
"2008.05",2008,5,"AHC",169,"Sichuan",0.00308928918067938,""
"2008.05",2008,5,"AHC",26,"Tianjin",4.2611325225494,""
"2008.05",2008,5,"AHC",22,"Tibet",3.22718439467713,""
"2008.05",2008,5,"AHC",1578,"Total",-0.150794632670392,""
"2008.05",2008,5,"AHC",20,"Xinjiang",4.60659088338158,""
"2008.05",2008,5,"AHC",13,"Yunnan",-0.553633163999039,""
"2008.05",2008,5,"AHC",142,"Zhejiang",-0.0754811035214192,""
"2008.06",2008,6,"AHC",52,"Anhui",-0.468627966658908,""
"2008.06",2008,6,"AHC",24,"Beijing",0.624025842017956,""
"2008.06",2008,6,"AHC",143,"Chongqing",-0.0416049372460002,""
"2008.06",2008,6,"AHC",13,"Fujian",-0.187150061092284,""
"2008.06",2008,6,"AHC",25,"Gansu",-0.660959434832456,""
"2008.06",2008,6,"AHC",229,"Guangdong",-0.150757976022637,""
"2008.06",2008,6,"AHC",146,"Guangxi",-0.1445108777499,""
"2008.06",2008,6,"AHC",34,"Guizhou",-0.362184928117102,""
"2008.06",2008,6,"AHC",15,"Hainan",-0.193534102973096,""
"2008.06",2008,6,"AHC",93,"Hebei",-0.964853980334845,""
"2008.06",2008,6,"AHC",0,"Heilongjiang",-0.942496353146437,""
"2008.06",2008,6,"AHC",14,"Henan",-1.23356605789194,""
"2008.06",2008,6,"AHC",93,"Hubei",-0.152217013583488,""
"2008.06",2008,6,"AHC",49,"Hunan",-0.16973356546712,""
"2008.06",2008,6,"AHC",11,"Inner Mongolia",-0.146497529436067,""
"2008.06",2008,6,"AHC",15,"Jiangsu",-0.208233554272625,""
"2008.06",2008,6,"AHC",20,"Jiangxi",-0.212369734255,""
"2008.06",2008,6,"AHC",4,"Jilin",-0.3695568852384,""
"2008.06",2008,6,"AHC",8,"Liaoning",0.110254283131861,""
"2008.06",2008,6,"AHC",3,"Ningxia",-1.1499222305666,""
"2008.06",2008,6,"AHC",3,"Qinghai",-0.546375268600635,""
"2008.06",2008,6,"AHC",32,"Shaanxi",-0.351006455831423,""
"2008.06",2008,6,"AHC",20,"Shandong",-0.545513770674105,""
"2008.06",2008,6,"AHC",22,"Shanghai",0.234510816039947,""
"2008.06",2008,6,"AHC",26,"Shanxi",0.0390965383136932,""
"2008.06",2008,6,"AHC",143,"Sichuan",-0.0209695744541904,""
"2008.06",2008,6,"AHC",18,"Tianjin",2.72505702048653,""
"2008.06",2008,6,"AHC",0,"Tibet",-0.493237789579474,""
"2008.06",2008,6,"AHC",1434,"Total",-0.158542938033115,""
"2008.06",2008,6,"AHC",18,"Xinjiang",4.05594459974364,""
"2008.06",2008,6,"AHC",13,"Yunnan",-0.553633163999039,""
"2008.06",2008,6,"AHC",148,"Zhejiang",-0.071962378808212,""
"2008.07",2008,7,"AHC",33,"Anhui",-0.512551679368543,""
"2008.07",2008,7,"AHC",67,"Beijing",3.07339117160043,""
"2008.07",2008,7,"AHC",134,"Chongqing",-0.0535354381187853,""
"2008.07",2008,7,"AHC",13,"Fujian",-0.187150061092284,""
"2008.07",2008,7,"AHC",4,"Gansu",-1.51293783676483,""
"2008.07",2008,7,"AHC",220,"Guangdong",-0.152507661158239,""
"2008.07",2008,7,"AHC",164,"Guangxi",-0.141324964814086,""
"2008.07",2008,7,"AHC",47,"Guizhou",-0.270691276619658,""
"2008.07",2008,7,"AHC",9,"Hainan",-0.201885012081653,""
"2008.07",2008,7,"AHC",88,"Hebei",-1.03736444421973,""
"2008.07",2008,7,"AHC",2,"Heilongjiang",-0.368162637947827,""
"2008.07",2008,7,"AHC",24,"Henan",-1.15465286599143,""
"2008.07",2008,7,"AHC",91,"Hubei",-0.153373514453768,""
"2008.07",2008,7,"AHC",71,"Hunan",-0.141136334407564,""
"2008.07",2008,7,"AHC",4,"Inner Mongolia",-0.824358979199564,""
"2008.07",2008,7,"AHC",5,"Jiangsu",-0.267665573839888,""
"2008.07",2008,7,"AHC",13,"Jiangxi",-0.229392985360224,""
"2008.07",2008,7,"AHC",1,"Jilin",-0.644084857129783,""
"2008.07",2008,7,"AHC",8,"Liaoning",0.110254283131861,""
"2008.07",2008,7,"AHC",9,"Ningxia",-0.2997427615221,""
"2008.07",2008,7,"AHC",8,"Qinghai",0.458749046277892,""
"2008.07",2008,7,"AHC",12,"Shaanxi",-0.450275866835233,""
"2008.07",2008,7,"AHC",22,"Shandong",-0.521727661091187,""
"2008.07",2008,7,"AHC",50,"Shanghai",0.71959359673666,""
"2008.07",2008,7,"AHC",30,"Shanxi",0.351868844823239,""
"2008.07",2008,7,"AHC",136,"Sichuan",-0.0274469608174246,""
"2008.07",2008,7,"AHC",14,"Tianjin",1.9570192694551,""
"2008.07",2008,7,"AHC",0,"Tibet",-0.493237789579474,""
"2008.07",2008,7,"AHC",1463,"Total",-0.156982515425344,""
"2008.07",2008,7,"AHC",7,"Xinjiang",1.02739003973499,""
"2008.07",2008,7,"AHC",10,"Yunnan",-0.566275904349949,""
"2008.07",2008,7,"AHC",167,"Zhejiang",-0.0608197505497227,""
"2008.08",2008,8,"AHC",48,"Anhui",-0.477875064071463,""
"2008.08",2008,8,"AHC",143,"Beijing",7.40250198667643,""
"2008.08",2008,8,"AHC",138,"Chongqing",-0.0482329932864364,""
"2008.08",2008,8,"AHC",20,"Fujian",-0.162330062705987,""
"2008.08",2008,8,"AHC",6,"Gansu",-1.43179703658079,""
"2008.08",2008,8,"AHC",234,"Guangdong",-0.149785928725081,""
"2008.08",2008,8,"AHC",165,"Guangxi",-0.141147969650985,""
"2008.08",2008,8,"AHC",652,"Guizhou",3.98728250460755,""
"2008.08",2008,8,"AHC",13,"Hainan",-0.196317739342615,""
"2008.08",2008,8,"AHC",168,"Hebei",0.122802977938369,""
"2008.08",2008,8,"AHC",0,"Heilongjiang",-0.942496353146437,""
"2008.08",2008,8,"AHC",44,"Henan",-0.996826482190401,""
"2008.08",2008,8,"AHC",75,"Hubei",-0.162625521416008,""
"2008.08",2008,8,"AHC",104,"Hunan",-0.0982404878182301,""
"2008.08",2008,8,"AHC",4,"Inner Mongolia",-0.824358979199564,""
"2008.08",2008,8,"AHC",7,"Jiangsu",-0.255779169926435,""
"2008.08",2008,8,"AHC",16,"Jiangxi",-0.222097306315128,""
"2008.08",2008,8,"AHC",0,"Jilin",-0.735594181093578,""
"2008.08",2008,8,"AHC",12,"Liaoning",0.883273077224907,""
"2008.08",2008,8,"AHC",4,"Ningxia",-1.00822565239252,""
"2008.08",2008,8,"AHC",6,"Qinghai",0.056699320326481,""
"2008.08",2008,8,"AHC",23,"Shaanxi",-0.395677690783138,""
"2008.08",2008,8,"AHC",11,"Shandong",-0.652551263797235,""
"2008.08",2008,8,"AHC",34,"Shanghai",0.442403436338538,""
"2008.08",2008,8,"AHC",29,"Shanxi",0.273675768195852,""
"2008.08",2008,8,"AHC",160,"Sichuan",-0.00523877900062169,""
"2008.08",2008,8,"AHC",17,"Tianjin",2.53304758272867,""
"2008.08",2008,8,"AHC",0,"Tibet",-0.493237789579474,""
"2008.08",2008,8,"AHC",2446,"Total",-0.10408956978953,""
"2008.08",2008,8,"AHC",9,"Xinjiang",1.57803632337293,""
"2008.08",2008,8,"AHC",13,"Yunnan",-0.553633163999039,""
"2008.08",2008,8,"AHC",291,"Zhejiang",0.0119005601898916,""
"2008.09",2008,9,"AHC",78,"Anhui",-0.408521833477303,""
"2008.09",2008,9,"AHC",60,"Beijing",2.67465728073817,""
"2008.09",2008,9,"AHC",283,"Chongqing",0.143980631886212,""
"2008.09",2008,9,"AHC",23,"Fujian",-0.151692920540431,""
"2008.09",2008,9,"AHC",52,"Gansu",0.434441367652024,""
"2008.09",2008,9,"AHC",370,"Guangdong",-0.123346242231542,""
"2008.09",2008,9,"AHC",356,"Guangxi",-0.107341893498735,""
"2008.09",2008,9,"AHC",1663,"Guizhou",11.1026734018319,"*"
"2008.09",2008,9,"AHC",7,"Hainan",-0.204668648451172,""
"2008.09",2008,9,"AHC",114,"Hebei",-0.660310032018345,""
"2008.09",2008,9,"AHC",0,"Heilongjiang",-0.942496353146437,""
"2008.09",2008,9,"AHC",34,"Henan",-1.07573967409091,""
"2008.09",2008,9,"AHC",242,"Hubei",-0.0660576987476281,""
"2008.09",2008,9,"AHC",209,"Hunan",0.0382462967841965,""
"2008.09",2008,9,"AHC",4,"Inner Mongolia",-0.824358979199564,""
"2008.09",2008,9,"AHC",31,"Jiangsu",-0.113142322965006,""
"2008.09",2008,9,"AHC",169,"Jiangxi",0.149982324984758,""
"2008.09",2008,9,"AHC",0,"Jilin",-0.735594181093578,""
"2008.09",2008,9,"AHC",4,"Liaoning",-0.662764510961186,""
"2008.09",2008,9,"AHC",3,"Ningxia",-1.1499222305666,""
"2008.09",2008,9,"AHC",4,"Qinghai",-0.34535040562493,""
"2008.09",2008,9,"AHC",14,"Shaanxi",-0.440348925734852,""
"2008.09",2008,9,"AHC",10,"Shandong",-0.664444318588694,""
"2008.09",2008,9,"AHC",29,"Shanghai",0.355781511214125,""
"2008.09",2008,9,"AHC",11,"Shanxi",-1.1337996110971,""
"2008.09",2008,9,"AHC",122,"Sichuan",-0.0404017335438929,""
"2008.09",2008,9,"AHC",5,"Tianjin",0.22893432963437,""
"2008.09",2008,9,"AHC",0,"Tibet",-0.493237789579474,""
"2008.09",2008,9,"AHC",9062,"Total",0.251902015486715,""
"2008.09",2008,9,"AHC",9,"Xinjiang",1.57803632337293,""
"2008.09",2008,9,"AHC",17,"Yunnan",-0.536776176864492,""
"2008.09",2008,9,"AHC",5139,"Zhejiang",2.85503012846127,""
"2008.10",2008,10,"AHC",45,"Anhui",-0.484810387130879,""
"2008.10",2008,10,"AHC",20,"Beijing",0.396177904382377,""
"2008.10",2008,10,"AHC",91,"Chongqing",-0.110536720066536,""
"2008.10",2008,10,"AHC",6,"Fujian",-0.211970059478582,""
"2008.10",2008,10,"AHC",8,"Gansu",-1.35065623639676,""
"2008.10",2008,10,"AHC",200,"Guangdong",-0.156395850348465,""
"2008.10",2008,10,"AHC",178,"Guangxi",-0.138847032530675,""
"2008.10",2008,10,"AHC",196,"Guizhou",0.777966729004896,""
"2008.10",2008,10,"AHC",11,"Hainan",-0.199101375712134,""
"2008.10",2008,10,"AHC",69,"Hebei",-1.31290420698227,""
"2008.10",2008,10,"AHC",1,"Heilongjiang",-0.655329495547132,""
"2008.10",2008,10,"AHC",27,"Henan",-1.13097890842127,""
"2008.10",2008,10,"AHC",54,"Hubei",-0.174768780553948,""
"2008.10",2008,10,"AHC",88,"Hunan",-0.119038474043362,""
"2008.10",2008,10,"AHC",4,"Inner Mongolia",-0.824358979199564,""
"2008.10",2008,10,"AHC",7,"Jiangsu",-0.255779169926435,""
"2008.10",2008,10,"AHC",18,"Jiangxi",-0.217233520285064,""
"2008.10",2008,10,"AHC",6,"Jilin",-0.186538237310812,""
"2008.10",2008,10,"AHC",9,"Liaoning",0.303508981655122,""
"2008.10",2008,10,"AHC",6,"Ningxia",-0.724832496044351,""
"2008.10",2008,10,"AHC",7,"Qinghai",0.257724183302186,""
"2008.10",2008,10,"AHC",10,"Shaanxi",-0.460202807935614,""
"2008.10",2008,10,"AHC",4,"Shandong",-0.735802647337448,""
"2008.10",2008,10,"AHC",5,"Shanghai",-0.0600037293830569,""
"2008.10",2008,10,"AHC",9,"Shanxi",-1.29018576435187,""
"2008.10",2008,10,"AHC",118,"Sichuan",-0.0441030971800267,""
"2008.10",2008,10,"AHC",2,"Tianjin",-0.347093983639206,""
"2008.10",2008,10,"AHC",0,"Tibet",-0.493237789579474,""
"2008.10",2008,10,"AHC",1737,"Total",-0.142239212165718,""
"2008.10",2008,10,"AHC",4,"Xinjiang",0.201420614278087,""
"2008.10",2008,10,"AHC",14,"Yunnan",-0.549418917215402,""
"2008.10",2008,10,"AHC",520,"Zhejiang",0.146198553410631,""
"2008.11",2008,11,"AHC",28,"Anhui",-0.524110551134236,""
"2008.11",2008,11,"AHC",15,"Beijing",0.111367982337903,""
"2008.11",2008,11,"AHC",57,"Chongqing",-0.155607501141502,""
"2008.11",2008,11,"AHC",19,"Fujian",-0.165875776761172,""
"2008.11",2008,11,"AHC",10,"Gansu",-1.26951543621272,""
"2008.11",2008,11,"AHC",132,"Guangdong",-0.169615693595235,""
"2008.11",2008,11,"AHC",106,"Guangxi",-0.151590684273932,""
"2008.11",2008,11,"AHC",58,"Guizhou",-0.193273571506435,""
"2008.11",2008,11,"AHC",7,"Hainan",-0.204668648451172,""
"2008.11",2008,11,"AHC",65,"Hebei",-1.37091257809018,""
"2008.11",2008,11,"AHC",0,"Heilongjiang",-0.942496353146437,""
"2008.11",2008,11,"AHC",27,"Henan",-1.13097890842127,""
"2008.11",2008,11,"AHC",54,"Hubei",-0.174768780553948,""
"2008.11",2008,11,"AHC",69,"Hunan",-0.143736082685706,""
"2008.11",2008,11,"AHC",4,"Inner Mongolia",-0.824358979199564,""
"2008.11",2008,11,"AHC",6,"Jiangsu",-0.261722371883161,""
"2008.11",2008,11,"AHC",12,"Jiangxi",-0.231824878375256,""
"2008.11",2008,11,"AHC",6,"Jilin",-0.186538237310812,""
"2008.11",2008,11,"AHC",6,"Liaoning",-0.276255113914663,""
"2008.11",2008,11,"AHC",12,"Ningxia",0.125346973000151,""
"2008.11",2008,11,"AHC",2,"Qinghai",-0.747400131576341,""
"2008.11",2008,11,"AHC",10,"Shaanxi",-0.460202807935614,""
"2008.11",2008,11,"AHC",4,"Shandong",-0.735802647337448,""
"2008.11",2008,11,"AHC",6,"Shanghai",-0.0426793443581743,""
"2008.11",2008,11,"AHC",19,"Shanxi",-0.508254998078011,""
"2008.11",2008,11,"AHC",85,"Sichuan",-0.0746393471781307,""
"2008.11",2008,11,"AHC",2,"Tianjin",-0.347093983639206,""
"2008.11",2008,11,"AHC",0,"Tibet",-0.493237789579474,""
"2008.11",2008,11,"AHC",912,"Total",-0.186630544972988,""
"2008.11",2008,11,"AHC",13,"Xinjiang",2.6793288906488,""
"2008.11",2008,11,"AHC",6,"Yunnan",-0.583132891484496,""
"2008.11",2008,11,"AHC",72,"Zhejiang",-0.116532891842169,""
"2008.12",2008,12,"AHC",23,"Anhui",-0.53566942289993,""
"2008.12",2008,12,"AHC",14,"Beijing",0.0544059979290084,""
"2008.12",2008,12,"AHC",44,"Chongqing",-0.172840446846636,""
"2008.12",2008,12,"AHC",5,"Fujian",-0.215515773533767,""
"2008.12",2008,12,"AHC",19,"Gansu",-0.904381835384563,""
"2008.12",2008,12,"AHC",76,"Guangdong",-0.180502623327869,""
"2008.12",2008,12,"AHC",84,"Guangxi",-0.155484577862149,""
"2008.12",2008,12,"AHC",27,"Guizhou",-0.411450740461879,""
"2008.12",2008,12,"AHC",8,"Hainan",-0.203276830266413,""
"2008.12",2008,12,"AHC",88,"Hebei",-1.03736444421973,""
"2008.12",2008,12,"AHC",1,"Heilongjiang",-0.655329495547132,""
"2008.12",2008,12,"AHC",24,"Henan",-1.15465286599143,""
"2008.12",2008,12,"AHC",26,"Hubei",-0.190959792737869,""
"2008.12",2008,12,"AHC",56,"Hunan",-0.160634446493625,""
"2008.12",2008,12,"AHC",9,"Inner Mongolia",-0.340172229368495,""
"2008.12",2008,12,"AHC",7,"Jiangsu",-0.255779169926435,""
"2008.12",2008,12,"AHC",10,"Jiangxi",-0.23668866440532,""
"2008.12",2008,12,"AHC",0,"Jilin",-0.735594181093578,""
"2008.12",2008,12,"AHC",1,"Liaoning",-1.24252860653097,""
"2008.12",2008,12,"AHC",1,"Ningxia",-1.43331538691477,""
"2008.12",2008,12,"AHC",0,"Qinghai",-1.14944985752775,""
"2008.12",2008,12,"AHC",13,"Shaanxi",-0.445312396285043,""
"2008.12",2008,12,"AHC",11,"Shandong",-0.652551263797235,""
"2008.12",2008,12,"AHC",3,"Shanghai",-0.0946524994328221,""
"2008.12",2008,12,"AHC",17,"Shanxi",-0.664641151332784,""
"2008.12",2008,12,"AHC",74,"Sichuan",-0.0848180971774986,""
"2008.12",2008,12,"AHC",2,"Tianjin",-0.347093983639206,""
"2008.12",2008,12,"AHC",0,"Tibet",-0.493237789579474,""
"2008.12",2008,12,"AHC",695,"Total",-0.198306810693204,""
"2008.12",2008,12,"AHC",8,"Xinjiang",1.30271318155396,""
"2008.12",2008,12,"AHC",4,"Yunnan",-0.591561385051769,""
"2008.12",2008,12,"AHC",40,"Zhejiang",-0.135299423645941,""
"2009.01",2009,1,"AHC",3,"Anhui",-0.581904909962703,""
"2009.01",2009,1,"AHC",19,"Beijing",0.339215919973482,""
"2009.01",2009,1,"AHC",22,"Chongqing",-0.202003893424555,""
"2009.01",2009,1,"AHC",10,"Fujian",-0.197787203257841,""
"2009.01",2009,1,"AHC",6,"Gansu",-1.43179703658079,""
"2009.01",2009,1,"AHC",76,"Guangdong",-0.180502623327869,""
