"year","month","disease_en","province","value","date","value_norm","out_label"
2008,2,"JE","Guangdong",0,"2008.02",-0.360655152728823,""
2008,2,"JE","Guangxi",0,"2008.02",-0.330943150131083,""
2008,2,"JE","Guizhou",0,"2008.02",-0.293115370127707,""
2008,2,"JE","Hainan",0,"2008.02",-0.327329494031559,""
2008,2,"JE","Hebei",0,"2008.02",-0.22987973707155,""
2008,2,"JE","Heilongjiang",0,"2008.02",-0.216052569496628,""
2008,2,"JE","Henan",0,"2008.02",-0.192200399889548,""
2008,2,"JE","Hubei",0,"2008.02",-0.236324335042686,""
2008,2,"JE","Hunan",0,"2008.02",-0.342238989995644,""
2008,2,"JE","Jiangsu",0,"2008.02",-0.271838198028185,""
2008,2,"JE","Jiangxi",0,"2008.02",-0.294210707541158,""
2008,2,"JE","Jilin",0,"2008.02",-0.113594730968311,""
2008,2,"JE","Liaoning",0,"2008.02",-0.102287692313706,""
2008,2,"JE","Neimenggu",0,"2008.02",-0.170090357068448,""
2008,2,"JE","Ningxia",0,"2008.02",-0.113731803868047,""
2008,2,"JE","Qinghai",0,"2008.02",-0.113594730968311,""
2008,2,"JE","Shaanxi",0,"2008.02",-0.340392516248789,""
2008,2,"JE","Shandong",0,"2008.02",-0.299336353977967,""
2008,2,"JE","Shanghai",0,"2008.02",-0.255967740238247,""
2008,2,"JE","Shanxi",0,"2008.02",-0.336096448680152,""
2008,2,"JE","Sichuan",0,"2008.02",-0.312938242674372,""
2008,2,"JE","Tianjin",0,"2008.02",-0.150744757455948,""
2008,2,"JE","Xinjiang",0,"2008.02",-0.207970698883768,""
2008,2,"JE","Xizang",0,"2008.02",-0.139578479125877,""
2008,2,"JE","Yunnan",0,"2008.02",-0.481327984750629,""
2008,2,"JE","Zhejiang",0,"2008.02",-0.253365455185552,""
2008,3,"JE","Anhui",0,"2008.03",-0.146993595097577,""
2008,3,"JE","Beijing",0,"2008.03",-0.153364301855905,""
2008,3,"JE","Chongqing",0,"2008.03",-0.286254592154032,""
2008,3,"JE","Fujian",0,"2008.03",-0.253615474965442,""
2008,3,"JE","Gansu",0,"2008.03",-0.208267325982857,""
2008,3,"JE","Guangdong",0,"2008.03",-0.360655152728823,""
2008,3,"JE","Guangxi",0,"2008.03",-0.330943150131083,""
2008,3,"JE","Guizhou",1,"2008.03",-0.269459913459356,""
2008,3,"JE","Hainan",0,"2008.03",-0.327329494031559,""
2008,3,"JE","Hebei",0,"2008.03",-0.22987973707155,""
2008,3,"JE","Heilongjiang",0,"2008.03",-0.216052569496628,""
2008,3,"JE","Henan",0,"2008.03",-0.192200399889548,""
2008,3,"JE","Hubei",0,"2008.03",-0.236324335042686,""
2008,3,"JE","Hunan",0,"2008.03",-0.342238989995644,""
2008,3,"JE","Jiangsu",0,"2008.03",-0.271838198028185,""
2008,3,"JE","Jiangxi",0,"2008.03",-0.294210707541158,""
2008,3,"JE","Jilin",0,"2008.03",-0.113594730968311,""
2008,3,"JE","Liaoning",0,"2008.03",-0.102287692313706,""
2008,3,"JE","Neimenggu",0,"2008.03",-0.170090357068448,""
2008,3,"JE","Ningxia",0,"2008.03",-0.113731803868047,""
2008,3,"JE","Qinghai",0,"2008.03",-0.113594730968311,""
2008,3,"JE","Shaanxi",0,"2008.03",-0.340392516248789,""
2008,3,"JE","Shandong",0,"2008.03",-0.299336353977967,""
2008,3,"JE","Shanghai",0,"2008.03",-0.255967740238247,""
2008,3,"JE","Shanxi",0,"2008.03",-0.336096448680152,""
2008,3,"JE","Sichuan",0,"2008.03",-0.312938242674372,""
2008,3,"JE","Tianjin",0,"2008.03",-0.150744757455948,""
2008,3,"JE","Xinjiang",0,"2008.03",-0.207970698883768,""
2008,3,"JE","Xizang",0,"2008.03",-0.139578479125877,""
2008,3,"JE","Yunnan",0,"2008.03",-0.481327984750629,""
2008,3,"JE","Zhejiang",0,"2008.03",-0.253365455185552,""
2008,4,"JE","Anhui",0,"2008.04",-0.146993595097577,""
2008,4,"JE","Beijing",0,"2008.04",-0.153364301855905,""
2008,4,"JE","Chongqing",0,"2008.04",-0.286254592154032,""
2008,4,"JE","Fujian",0,"2008.04",-0.253615474965442,""
2008,4,"JE","Gansu",0,"2008.04",-0.208267325982857,""
2008,4,"JE","Guangdong",0,"2008.04",-0.360655152728823,""
2008,4,"JE","Guangxi",0,"2008.04",-0.330943150131083,""
2008,4,"JE","Guizhou",0,"2008.04",-0.293115370127707,""
2008,4,"JE","Hainan",2,"2008.04",0.965414836827255,""
2008,4,"JE","Hebei",0,"2008.04",-0.22987973707155,""
2008,4,"JE","Heilongjiang",0,"2008.04",-0.216052569496628,""
2008,4,"JE","Henan",0,"2008.04",-0.192200399889548,""
2008,4,"JE","Hubei",0,"2008.04",-0.236324335042686,""
2008,4,"JE","Hunan",0,"2008.04",-0.342238989995644,""
2008,4,"JE","Jiangsu",0,"2008.04",-0.271838198028185,""
2008,4,"JE","Jiangxi",0,"2008.04",-0.294210707541158,""
2008,4,"JE","Jilin",0,"2008.04",-0.113594730968311,""
2008,4,"JE","Liaoning",0,"2008.04",-0.102287692313706,""
2008,4,"JE","Neimenggu",0,"2008.04",-0.170090357068448,""
2008,4,"JE","Ningxia",0,"2008.04",-0.113731803868047,""
2008,4,"JE","Qinghai",0,"2008.04",-0.113594730968311,""
2008,4,"JE","Shaanxi",0,"2008.04",-0.340392516248789,""
2008,4,"JE","Shandong",0,"2008.04",-0.299336353977967,""
2008,4,"JE","Shanghai",0,"2008.04",-0.255967740238247,""
2008,4,"JE","Shanxi",0,"2008.04",-0.336096448680152,""
2008,4,"JE","Sichuan",0,"2008.04",-0.312938242674372,""
2008,4,"JE","Tianjin",0,"2008.04",-0.150744757455948,""
2008,4,"JE","Xinjiang",0,"2008.04",-0.207970698883768,""
2008,4,"JE","Xizang",0,"2008.04",-0.139578479125877,""
2008,4,"JE","Yunnan",0,"2008.04",-0.481327984750629,""
2008,4,"JE","Zhejiang",0,"2008.04",-0.253365455185552,""
2008,5,"JE","Anhui",0,"2008.05",-0.146993595097577,""
2008,5,"JE","Beijing",0,"2008.05",-0.153364301855905,""
2008,5,"JE","Chongqing",1,"2008.05",-0.247110534097828,""
2008,5,"JE","Fujian",0,"2008.05",-0.253615474965442,""
2008,5,"JE","Gansu",0,"2008.05",-0.208267325982857,""
2008,5,"JE","Guangdong",4,"2008.05",0.13751599348653,""
2008,5,"JE","Guangxi",1,"2008.05",-0.231276873257629,""
2008,5,"JE","Guizhou",2,"2008.05",-0.245804456791005,""
2008,5,"JE","Hainan",5,"2008.05",2.90453133311548,""
2008,5,"JE","Hebei",1,"2008.05",-0.151063827218447,""
2008,5,"JE","Heilongjiang",0,"2008.05",-0.216052569496628,""
2008,5,"JE","Henan",0,"2008.05",-0.192200399889548,""
2008,5,"JE","Hubei",2,"2008.05",-0.0427988953226912,""
2008,5,"JE","Hunan",0,"2008.05",-0.342238989995644,""
2008,5,"JE","Jiangsu",0,"2008.05",-0.271838198028185,""
2008,5,"JE","Jiangxi",1,"2008.05",-0.0980702358470528,""
2008,5,"JE","Jilin",0,"2008.05",-0.113594730968311,""
2008,5,"JE","Liaoning",0,"2008.05",-0.102287692313706,""
2008,5,"JE","Neimenggu",0,"2008.05",-0.170090357068448,""
2008,5,"JE","Ningxia",0,"2008.05",-0.113731803868047,""
2008,5,"JE","Qinghai",0,"2008.05",-0.113594730968311,""
2008,5,"JE","Shaanxi",0,"2008.05",-0.340392516248789,""
2008,5,"JE","Shandong",1,"2008.05",-0.262927635030901,""
2008,5,"JE","Shanghai",0,"2008.05",-0.255967740238247,""
2008,5,"JE","Shanxi",0,"2008.05",-0.336096448680152,""
2008,5,"JE","Sichuan",0,"2008.05",-0.312938242674372,""
2008,5,"JE","Tianjin",0,"2008.05",-0.150744757455948,""
2008,5,"JE","Xinjiang",0,"2008.05",-0.207970698883768,""
2008,5,"JE","Xizang",0,"2008.05",-0.139578479125877,""
2008,5,"JE","Yunnan",11,"2008.05",-0.159442239687465,""
2008,5,"JE","Zhejiang",0,"2008.05",-0.253365455185552,""
2008,6,"JE","Anhui",0,"2008.06",-0.146993595097577,""
2008,6,"JE","Beijing",0,"2008.06",-0.153364301855905,""
2008,6,"JE","Chongqing",6,"2008.06",-0.0513902438168048,""
2008,6,"JE","Fujian",7,"2008.06",1.28498507315824,""
2008,6,"JE","Gansu",1,"2008.06",-0.181123097305495,""
2008,6,"JE","Guangdong",58,"2008.06",6.86282646739379,""
2008,6,"JE","Guangxi",69,"2008.06",6.54602995413721,""
2008,6,"JE","Guizhou",6,"2008.06",-0.151182630117602,""
2008,6,"JE","Hainan",14,"2008.06",8.72188082198014,""
2008,6,"JE","Hebei",0,"2008.06",-0.22987973707155,""
2008,6,"JE","Heilongjiang",0,"2008.06",-0.216052569496628,""
2008,6,"JE","Henan",0,"2008.06",-0.192200399889548,""
2008,6,"JE","Hubei",1,"2008.06",-0.139561615182689,""
2008,6,"JE","Hunan",16,"2008.06",0.410385255844997,""
2008,6,"JE","Jiangsu",0,"2008.06",-0.271838198028185,""
2008,6,"JE","Jiangxi",12,"2008.06",2.05947495278811,""
2008,6,"JE","Jilin",0,"2008.06",-0.113594730968311,""
2008,6,"JE","Liaoning",0,"2008.06",-0.102287692313706,""
2008,6,"JE","Neimenggu",0,"2008.06",-0.170090357068448,""
2008,6,"JE","Ningxia",0,"2008.06",-0.113731803868047,""
2008,6,"JE","Qinghai",0,"2008.06",-0.113594730968311,""
2008,6,"JE","Shaanxi",0,"2008.06",-0.340392516248789,""
2008,6,"JE","Shandong",0,"2008.06",-0.299336353977967,""
2008,6,"JE","Shanghai",1,"2008.06",0.536706552112453,""
2008,6,"JE","Shanxi",1,"2008.06",-0.241284430607632,""
2008,6,"JE","Sichuan",6,"2008.06",-0.197465835383892,""
2008,6,"JE","Tianjin",0,"2008.06",-0.150744757455948,""
2008,6,"JE","Xinjiang",0,"2008.06",-0.207970698883768,""
2008,6,"JE","Xizang",0,"2008.06",-0.139578479125877,""
2008,6,"JE","Yunnan",68,"2008.06",1.50851116654893,""
2008,6,"JE","Zhejiang",4,"2008.06",0.0939330845878299,""
2008,7,"JE","Anhui",0,"2008.07",-0.146993595097577,""
2008,7,"JE","Beijing",0,"2008.07",-0.153364301855905,""
2008,7,"JE","Chongqing",63,"2008.07",2.17982106538685,""
2008,7,"JE","Fujian",17,"2008.07",3.48298585619207,""
2008,7,"JE","Gansu",11,"2008.07",0.090319189468128,""
2008,7,"JE","Guangdong",14,"2008.07",1.38294385902491,""
2008,7,"JE","Guangxi",52,"2008.07",4.8517032472885,""
2008,7,"JE","Guizhou",72,"2008.07",1.41007750999356,""
2008,7,"JE","Hainan",0,"2008.07",-0.327329494031559,""
2008,7,"JE","Hebei",2,"2008.07",-0.0722479173653442,""
2008,7,"JE","Heilongjiang",0,"2008.07",-0.216052569496628,""
2008,7,"JE","Henan",0,"2008.07",-0.192200399889548,""
2008,7,"JE","Hubei",25,"2008.07",2.18274366145725,""
2008,7,"JE","Hunan",106,"2008.07",4.6438966386986,""
2008,7,"JE","Jiangsu",23,"2008.07",3.98503230726425,""
2008,7,"JE","Jiangxi",32,"2008.07",5.98228438667022,""
2008,7,"JE","Jilin",0,"2008.07",-0.113594730968311,""
2008,7,"JE","Liaoning",0,"2008.07",-0.102287692313706,""
2008,7,"JE","Neimenggu",0,"2008.07",-0.170090357068448,""
2008,7,"JE","Ningxia",0,"2008.07",-0.113731803868047,""
2008,7,"JE","Qinghai",0,"2008.07",-0.113594730968311,""
2008,7,"JE","Shaanxi",1,"2008.07",-0.295769631765755,""
2008,7,"JE","Shandong",11,"2008.07",0.10115955443975,""
2008,7,"JE","Shanghai",10,"2008.07",7.67077518326876,""
2008,7,"JE","Shanxi",2,"2008.07",-0.146472412535111,""
2008,7,"JE","Sichuan",116,"2008.07",1.91952829827489,""
2008,7,"JE","Tianjin",0,"2008.07",-0.150744757455948,""
2008,7,"JE","Xinjiang",0,"2008.07",-0.207970698883768,""
2008,7,"JE","Xizang",1,"2008.07",7.11850243541975,""
2008,7,"JE","Yunnan",121,"2008.07",3.05941521094417,""
2008,7,"JE","Zhejiang",53,"2008.07",4.34834019681176,""
2008,8,"JE","Anhui",0,"2008.08",-0.146993595097577,""
2008,8,"JE","Beijing",0,"2008.08",-0.153364301855905,""
2008,8,"JE","Chongqing",208,"2008.08",7.85570948353651,""
2008,8,"JE","Fujian",0,"2008.08",-0.253615474965442,""
2008,8,"JE","Gansu",44,"2008.08",0.986078735821082,""
2008,8,"JE","Guangdong",0,"2008.08",-0.360655152728823,""
2008,8,"JE","Guangxi",8,"2008.08",0.466387064856546,""
2008,8,"JE","Guizhou",205,"2008.08",4.55625324688423,""
2008,8,"JE","Hainan",1,"2008.08",0.319042671397848,""
2008,8,"JE","Hebei",4,"2008.08",0.0853839023408613,""
2008,8,"JE","Heilongjiang",0,"2008.08",-0.216052569496628,""
2008,8,"JE","Henan",0,"2008.08",-0.192200399889548,""
2008,8,"JE","Hubei",21,"2008.08",1.79569278201726,""
2008,8,"JE","Hunan",24,"2008.08",0.786697378765317,""
2008,8,"JE","Jiangsu",23,"2008.08",3.98503230726425,""
2008,8,"JE","Jiangxi",2,"2008.08",0.0980702358470528,""
2008,8,"JE","Jilin",0,"2008.08",-0.113594730968311,""
2008,8,"JE","Liaoning",0,"2008.08",-0.102287692313706,""
2008,8,"JE","Neimenggu",1,"2008.08",1.48829062434892,""
2008,8,"JE","Ningxia",0,"2008.08",-0.113731803868047,""
2008,8,"JE","Qinghai",0,"2008.08",-0.113594730968311,""
2008,8,"JE","Shaanxi",30,"2008.08",0.998294018242247,""
2008,8,"JE","Shandong",63,"2008.08",1.99441293968714,""
2008,8,"JE","Shanghai",2,"2008.08",1.32938084446315,""
2008,8,"JE","Shanxi",16,"2008.08",1.18089584048017,""
2008,8,"JE","Sichuan",429,"2008.08",7.94333887859489,""
2008,8,"JE","Tianjin",0,"2008.08",-0.150744757455948,""
2008,8,"JE","Xinjiang",1,"2008.08",4.78332607432666,""
2008,8,"JE","Xizang",0,"2008.08",-0.139578479125877,""
2008,8,"JE","Yunnan",108,"2008.08",2.67900478496044,""
2008,8,"JE","Zhejiang",6,"2008.08",0.267582354474521,""
2008,9,"JE","Anhui",0,"2008.09",-0.146993595097577,""
2008,9,"JE","Beijing",0,"2008.09",-0.153364301855905,""
2008,9,"JE","Chongqing",12,"2008.09",0.183474104520422,""
2008,9,"JE","Fujian",0,"2008.09",-0.253615474965442,""
2008,9,"JE","Gansu",9,"2008.09",0.0360307321134035,""
2008,9,"JE","Guangdong",0,"2008.09",-0.360655152728823,""
2008,9,"JE","Guangxi",1,"2008.09",-0.231276873257629,""
2008,9,"JE","Guizhou",27,"2008.09",0.345581959917767,""
2008,9,"JE","Hainan",0,"2008.09",-0.327329494031559,""
2008,9,"JE","Hebei",12,"2008.09",0.715911181165683,""
2008,9,"JE","Heilongjiang",0,"2008.09",-0.216052569496628,""
2008,9,"JE","Henan",0,"2008.09",-0.192200399889548,""
2008,9,"JE","Hubei",0,"2008.09",-0.236324335042686,""
2008,9,"JE","Hunan",3,"2008.09",-0.201121943900524,""
2008,9,"JE","Jiangsu",0,"2008.09",-0.271838198028185,""
2008,9,"JE","Jiangxi",1,"2008.09",-0.0980702358470528,""
2008,9,"JE","Jilin",0,"2008.09",-0.113594730968311,""
2008,9,"JE","Liaoning",0,"2008.09",-0.102287692313706,""
2008,9,"JE","Neimenggu",0,"2008.09",-0.170090357068448,""
2008,9,"JE","Ningxia",0,"2008.09",-0.113731803868047,""
2008,9,"JE","Qinghai",0,"2008.09",-0.113594730968311,""
2008,9,"JE","Shaanxi",10,"2008.09",0.105836328581556,""
2008,9,"JE","Shandong",39,"2008.09",1.12060368495757,""
2008,9,"JE","Shanghai",0,"2008.09",-0.255967740238247,""
2008,9,"JE","Shanxi",7,"2008.09",0.32758767782749,""
2008,9,"JE","Sichuan",22,"2008.09",0.110460584057385,""
2008,9,"JE","Tianjin",1,"2008.09",0.720224952289528,""
2008,9,"JE","Xinjiang",0,"2008.09",-0.207970698883768,""
2008,9,"JE","Xizang",1,"2008.09",7.11850243541975,""
2008,9,"JE","Yunnan",23,"2008.09",0.191705845835987,""
2008,9,"JE","Zhejiang",1,"2008.09",-0.166540820242207,""
2008,10,"JE","Anhui",0,"2008.10",-0.146993595097577,""
2008,10,"JE","Beijing",0,"2008.10",-0.153364301855905,""
2008,10,"JE","Chongqing",1,"2008.10",-0.247110534097828,""
2008,10,"JE","Fujian",0,"2008.10",-0.253615474965442,""
2008,10,"JE","Gansu",2,"2008.10",-0.153978868628132,""
2008,10,"JE","Guangdong",7,"2008.10",0.511144353148044,""
2008,10,"JE","Guangxi",2,"2008.10",-0.131610596384176,""
2008,10,"JE","Guizhou",5,"2008.10",-0.174838086785952,""
2008,10,"JE","Hainan",1,"2008.10",0.319042671397848,""
2008,10,"JE","Hebei",2,"2008.10",-0.0722479173653442,""
2008,10,"JE","Heilongjiang",0,"2008.10",-0.216052569496628,""
2008,10,"JE","Henan",0,"2008.10",-0.192200399889548,""
2008,10,"JE","Hubei",1,"2008.10",-0.139561615182689,""
2008,10,"JE","Hunan",0,"2008.10",-0.342238989995644,""
2008,10,"JE","Jiangsu",0,"2008.10",-0.271838198028185,""
2008,10,"JE","Jiangxi",0,"2008.10",-0.294210707541158,""
2008,10,"JE","Jilin",0,"2008.10",-0.113594730968311,""
2008,10,"JE","Liaoning",0,"2008.10",-0.102287692313706,""
2008,10,"JE","Neimenggu",0,"2008.10",-0.170090357068448,""
2008,10,"JE","Ningxia",0,"2008.10",-0.113731803868047,""
2008,10,"JE","Qinghai",0,"2008.10",-0.113594730968311,""
2008,10,"JE","Shaanxi",0,"2008.10",-0.340392516248789,""
2008,10,"JE","Shandong",0,"2008.10",-0.299336353977967,""
2008,10,"JE","Shanghai",0,"2008.10",-0.255967740238247,""
2008,10,"JE","Shanxi",0,"2008.10",-0.336096448680152,""
2008,10,"JE","Sichuan",0,"2008.10",-0.312938242674372,""
2008,10,"JE","Tianjin",1,"2008.10",0.720224952289528,""
2008,10,"JE","Xinjiang",0,"2008.10",-0.207970698883768,""
2008,10,"JE","Xizang",0,"2008.10",-0.139578479125877,""
2008,10,"JE","Yunnan",4,"2008.10",-0.364278622909478,""
2008,10,"JE","Zhejiang",0,"2008.10",-0.253365455185552,""
2008,11,"JE","Anhui",0,"2008.11",-0.146993595097577,""
2008,11,"JE","Beijing",0,"2008.11",-0.153364301855905,""
2008,11,"JE","Chongqing",0,"2008.11",-0.286254592154032,""
2008,11,"JE","Fujian",0,"2008.11",-0.253615474965442,""
2008,11,"JE","Gansu",0,"2008.11",-0.208267325982857,""
2008,11,"JE","Guangdong",3,"2008.11",0.0129732069326915,""
2008,11,"JE","Guangxi",1,"2008.11",-0.231276873257629,""
2008,11,"JE","Guizhou",2,"2008.11",-0.245804456791005,""
2008,11,"JE","Hainan",0,"2008.11",-0.327329494031559,""
2008,11,"JE","Hebei",0,"2008.11",-0.22987973707155,""
2008,11,"JE","Heilongjiang",0,"2008.11",-0.216052569496628,""
2008,11,"JE","Henan",0,"2008.11",-0.192200399889548,""
2008,11,"JE","Hubei",1,"2008.11",-0.139561615182689,""
2008,11,"JE","Hunan",0,"2008.11",-0.342238989995644,""
2008,11,"JE","Jiangsu",0,"2008.11",-0.271838198028185,""
2008,11,"JE","Jiangxi",0,"2008.11",-0.294210707541158,""
2008,11,"JE","Jilin",0,"2008.11",-0.113594730968311,""
2008,11,"JE","Liaoning",0,"2008.11",-0.102287692313706,""
2008,11,"JE","Neimenggu",0,"2008.11",-0.170090357068448,""
2008,11,"JE","Ningxia",0,"2008.11",-0.113731803868047,""
2008,11,"JE","Qinghai",0,"2008.11",-0.113594730968311,""
2008,11,"JE","Shaanxi",0,"2008.11",-0.340392516248789,""
2008,11,"JE","Shandong",0,"2008.11",-0.299336353977967,""
2008,11,"JE","Shanghai",0,"2008.11",-0.255967740238247,""
2008,11,"JE","Shanxi",0,"2008.11",-0.336096448680152,""
2008,11,"JE","Sichuan",0,"2008.11",-0.312938242674372,""
2008,11,"JE","Tianjin",0,"2008.11",-0.150744757455948,""
2008,11,"JE","Xinjiang",0,"2008.11",-0.207970698883768,""
2008,11,"JE","Xizang",0,"2008.11",-0.139578479125877,""
2008,11,"JE","Yunnan",3,"2008.11",-0.393540963369766,""
2008,11,"JE","Zhejiang",0,"2008.11",-0.253365455185552,""
2008,12,"JE","Anhui",0,"2008.12",-0.146993595097577,""
2008,12,"JE","Beijing",0,"2008.12",-0.153364301855905,""
2008,12,"JE","Chongqing",0,"2008.12",-0.286254592154032,""
2008,12,"JE","Fujian",0,"2008.12",-0.253615474965442,""
2008,12,"JE","Gansu",1,"2008.12",-0.181123097305495,""
2008,12,"JE","Guangdong",0,"2008.12",-0.360655152728823,""
2008,12,"JE","Guangxi",0,"2008.12",-0.330943150131083,""
2008,12,"JE","Guizhou",0,"2008.12",-0.293115370127707,""
2008,12,"JE","Hainan",0,"2008.12",-0.327329494031559,""
2008,12,"JE","Hebei",0,"2008.12",-0.22987973707155,""
2008,12,"JE","Heilongjiang",0,"2008.12",-0.216052569496628,""
2008,12,"JE","Henan",0,"2008.12",-0.192200399889548,""
2008,12,"JE","Hubei",0,"2008.12",-0.236324335042686,""
2008,12,"JE","Hunan",1,"2008.12",-0.295199974630604,""
2008,12,"JE","Jiangsu",0,"2008.12",-0.271838198028185,""
2008,12,"JE","Jiangxi",0,"2008.12",-0.294210707541158,""
2008,12,"JE","Jilin",0,"2008.12",-0.113594730968311,""
2008,12,"JE","Liaoning",0,"2008.12",-0.102287692313706,""
2008,12,"JE","Neimenggu",0,"2008.12",-0.170090357068448,""
2008,12,"JE","Ningxia",0,"2008.12",-0.113731803868047,""
2008,12,"JE","Qinghai",0,"2008.12",-0.113594730968311,""
2008,12,"JE","Shaanxi",0,"2008.12",-0.340392516248789,""
2008,12,"JE","Shandong",0,"2008.12",-0.299336353977967,""
2008,12,"JE","Shanghai",0,"2008.12",-0.255967740238247,""
2008,12,"JE","Shanxi",0,"2008.12",-0.336096448680152,""
2008,12,"JE","Sichuan",0,"2008.12",-0.312938242674372,""
2008,12,"JE","Tianjin",0,"2008.12",-0.150744757455948,""
2008,12,"JE","Xinjiang",0,"2008.12",-0.207970698883768,""
2008,12,"JE","Xizang",0,"2008.12",-0.139578479125877,""
2008,12,"JE","Yunnan",0,"2008.12",-0.481327984750629,""
2008,12,"JE","Zhejiang",0,"2008.12",-0.253365455185552,""
2009,1,"JE","Anhui",0,"2009.01",-0.146993595097577,""
2009,1,"JE","Beijing",0,"2009.01",-0.153364301855905,""
2009,1,"JE","Chongqing",1,"2009.01",-0.247110534097828,""
2009,1,"JE","Fujian",0,"2009.01",-0.253615474965442,""
2009,1,"JE","Gansu",0,"2009.01",-0.208267325982857,""
2009,1,"JE","Guangdong",0,"2009.01",-0.360655152728823,""
2009,1,"JE","Guangxi",0,"2009.01",-0.330943150131083,""
2009,1,"JE","Guizhou",0,"2009.01",-0.293115370127707,""
2009,1,"JE","Hainan",0,"2009.01",-0.327329494031559,""
2009,1,"JE","Hebei",0,"2009.01",-0.22987973707155,""
2009,1,"JE","Heilongjiang",0,"2009.01",-0.216052569496628,""
2009,1,"JE","Henan",0,"2009.01",-0.192200399889548,""
2009,1,"JE","Hubei",0,"2009.01",-0.236324335042686,""
2009,1,"JE","Hunan",0,"2009.01",-0.342238989995644,""
2009,1,"JE","Jiangsu",0,"2009.01",-0.271838198028185,""
2009,1,"JE","Jiangxi",0,"2009.01",-0.294210707541158,""
2009,1,"JE","Jilin",0,"2009.01",-0.113594730968311,""
2009,1,"JE","Liaoning",0,"2009.01",-0.102287692313706,""
2009,1,"JE","Neimenggu",0,"2009.01",-0.170090357068448,""
2009,1,"JE","Ningxia",0,"2009.01",-0.113731803868047,""
2009,1,"JE","Qinghai",0,"2009.01",-0.113594730968311,""
2009,1,"JE","Shaanxi",0,"2009.01",-0.340392516248789,""
2009,1,"JE","Shandong",0,"2009.01",-0.299336353977967,""
2009,1,"JE","Shanghai",0,"2009.01",-0.255967740238247,""
2009,1,"JE","Shanxi",0,"2009.01",-0.336096448680152,""
2009,1,"JE","Sichuan",0,"2009.01",-0.312938242674372,""
2009,1,"JE","Tianjin",0,"2009.01",-0.150744757455948,""
2009,1,"JE","Xinjiang",0,"2009.01",-0.207970698883768,""
2009,1,"JE","Xizang",0,"2009.01",-0.139578479125877,""
2009,1,"JE","Yunnan",0,"2009.01",-0.481327984750629,""
2009,1,"JE","Zhejiang",0,"2009.01",-0.253365455185552,""
2009,2,"JE","Anhui",0,"2009.02",-0.146993595097577,""
2009,2,"JE","Beijing",0,"2009.02",-0.153364301855905,""
2009,2,"JE","Chongqing",0,"2009.02",-0.286254592154032,""
2009,2,"JE","Fujian",0,"2009.02",-0.253615474965442,""
2009,2,"JE","Gansu",0,"2009.02",-0.208267325982857,""
2009,2,"JE","Guangdong",0,"2009.02",-0.360655152728823,""
2009,2,"JE","Guangxi",0,"2009.02",-0.330943150131083,""
2009,2,"JE","Guizhou",0,"2009.02",-0.293115370127707,""
2009,2,"JE","Hainan",0,"2009.02",-0.327329494031559,""
2009,2,"JE","Hebei",0,"2009.02",-0.22987973707155,""
