"date","year","month","disease_en","value","province","value_norm","Date","out_label"
2008-03-01,2008,3,"Dysentery",52,"Hainan",0.178538355577899,"2008.03",""
2008-03-01,2008,3,"Dysentery",1011,"Hebei",0.0353710041964753,"2008.03",""
2008-03-01,2008,3,"Dysentery",372,"Heilongjiang",0.239348548222329,"2008.03",""
2008-03-01,2008,3,"Dysentery",944,"Henan",-0.0982653957359991,"2008.03",""
2008-03-01,2008,3,"Dysentery",817,"Hubei",0.55137116555727,"2008.03",""
2008-03-01,2008,3,"Dysentery",599,"Hunan",0.247954378597392,"2008.03",""
2008-03-01,2008,3,"Dysentery",161,"Inner Mongolia",0.0694996435732621,"2008.03",""
2008-03-01,2008,3,"Dysentery",394,"Jiangsu",0.182419365025435,"2008.03",""
2008-03-01,2008,3,"Dysentery",419,"Jiangxi",-0.151025615200087,"2008.03",""
2008-03-01,2008,3,"Dysentery",245,"Jilin",0.403461857749281,"2008.03",""
2008-03-01,2008,3,"Dysentery",393,"Liaoning",-0.126016926664066,"2008.03",""
2008-03-01,2008,3,"Dysentery",154,"Ningxia",0.0415725120914589,"2008.03",""
2008-03-01,2008,3,"Dysentery",64,"Qinghai",-0.149863810866209,"2008.03",""
2008-03-01,2008,3,"Dysentery",415,"Shaanxi",-0.330923467907771,"2008.03",""
2008-03-01,2008,3,"Dysentery",464,"Shandong",-0.176882992900223,"2008.03",""
2008-03-01,2008,3,"Dysentery",47,"Shanghai",0.0680829150829706,"2008.03",""
2008-03-01,2008,3,"Dysentery",225,"Shanxi",-0.444528216531992,"2008.03",""
2008-03-01,2008,3,"Dysentery",1151,"Sichuan",0.799387689897462,"2008.03",""
2008-03-01,2008,3,"Dysentery",249,"Tianjin",-0.923004832369551,"2008.03",""
2008-03-01,2008,3,"Dysentery",86,"Tibet",0.0204129992751968,"2008.03",""
2008-03-01,2008,3,"Dysentery",272,"Xinjiang",-0.27779513025658,"2008.03",""
2008-03-01,2008,3,"Dysentery",364,"Yunnan",-0.297728329143781,"2008.03",""
2008-03-01,2008,3,"Dysentery",483,"Zhejiang",0.479515276598967,"2008.03",""
2008-04-01,2008,4,"Dysentery",518,"Anhui",-0.246163374771035,"2008.04",""
2008-04-01,2008,4,"Dysentery",1683,"Beijing",0.621280157954859,"2008.04",""
2008-04-01,2008,4,"Dysentery",729,"Chongqing",0.548425505798268,"2008.04",""
2008-04-01,2008,4,"Dysentery",140,"Fujian",1.24815151111471,"2008.04",""
2008-04-01,2008,4,"Dysentery",671,"Gansu",0.103538623950152,"2008.04",""
2008-04-01,2008,4,"Dysentery",676,"Guangdong",1.79465203385063,"2008.04",""
2008-04-01,2008,4,"Dysentery",714,"Guangxi",1.3974274801625,"2008.04",""
2008-04-01,2008,4,"Dysentery",866,"Guizhou",1.1259994109588,"2008.04",""
2008-04-01,2008,4,"Dysentery",72,"Hainan",0.711081060552131,"2008.04",""
2008-04-01,2008,4,"Dysentery",1122,"Hebei",0.183385578547893,"2008.04",""
2008-04-01,2008,4,"Dysentery",439,"Heilongjiang",0.531702296734634,"2008.04",""
2008-04-01,2008,4,"Dysentery",1200,"Henan",0.285227683512737,"2008.04",""
2008-04-01,2008,4,"Dysentery",984,"Hubei",0.938007729001983,"2008.04",""
2008-04-01,2008,4,"Dysentery",665,"Hunan",0.4189826014177,"2008.04",""
2008-04-01,2008,4,"Dysentery",182,"Inner Mongolia",0.255817836982433,"2008.04",""
2008-04-01,2008,4,"Dysentery",649,"Jiangsu",1.01246138283634,"2008.04",""
2008-04-01,2008,4,"Dysentery",620,"Jiangxi",0.531429953356466,"2008.04",""
2008-04-01,2008,4,"Dysentery",356,"Jilin",1.05317315029895,"2008.04",""
2008-04-01,2008,4,"Dysentery",521,"Liaoning",0.243593236618553,"2008.04",""
2008-04-01,2008,4,"Dysentery",151,"Ningxia",0.0239173980635072,"2008.04",""
2008-04-01,2008,4,"Dysentery",71,"Qinghai",0.0154405138468217,"2008.04",""
2008-04-01,2008,4,"Dysentery",533,"Shaanxi",-0.0866031214895201,"2008.04",""
2008-04-01,2008,4,"Dysentery",694,"Shandong",0.30174157612391,"2008.04",""
2008-04-01,2008,4,"Dysentery",53,"Shanghai",0.144676194551313,"2008.04",""
2008-04-01,2008,4,"Dysentery",314,"Shanxi",-0.117561181231601,"2008.04",""
2008-04-01,2008,4,"Dysentery",1564,"Sichuan",1.54303206176641,"2008.04",""
2008-04-01,2008,4,"Dysentery",409,"Tianjin",-0.608773278330269,"2008.04",""
2008-04-01,2008,4,"Dysentery",118,"Tibet",0.494374359190465,"2008.04",""
2008-04-01,2008,4,"Dysentery",380,"Xinjiang",-0.113883118732224,"2008.04",""
2008-04-01,2008,4,"Dysentery",699,"Yunnan",0.825604461344559,"2008.04",""
2008-04-01,2008,4,"Dysentery",602,"Zhejiang",0.828526520733468,"2008.04",""
2008-05-01,2008,5,"Dysentery",983,"Anhui",0.591201027406744,"2008.05",""
2008-05-01,2008,5,"Dysentery",3121,"Beijing",2.07578376131217,"2008.05",""
2008-05-01,2008,5,"Dysentery",1030,"Chongqing",1.48421907771697,"2008.05",""
2008-05-01,2008,5,"Dysentery",210,"Fujian",2.50043141752528,"2008.05",""
2008-05-01,2008,5,"Dysentery",1246,"Gansu",1.11730621705624,"2008.05",""
2008-05-01,2008,5,"Dysentery",842,"Guangdong",2.54718330807983,"2008.05",""
2008-05-01,2008,5,"Dysentery",1219,"Guangxi",3.40105541513751,"2008.05",""
2008-05-01,2008,5,"Dysentery",1295,"Guizhou",2.22450499528228,"2008.05",""
2008-05-01,2008,5,"Dysentery",107,"Hainan",1.64303079425704,"2008.05",""
2008-05-01,2008,5,"Dysentery",2244,"Hebei",1.67953289766763,"2008.05",""
2008-05-01,2008,5,"Dysentery",731,"Heilongjiang",1.80584102159423,"2008.05",""
2008-05-01,2008,5,"Dysentery",1620,"Henan",0.914396016655194,"2008.05",""
2008-05-01,2008,5,"Dysentery",1790,"Hubei",2.80405006514832,"2008.05",""
2008-05-01,2008,5,"Dysentery",1104,"Hunan",1.55657941684369,"2008.05",""
2008-05-01,2008,5,"Dysentery",256,"Inner Mongolia",0.912367661376653,"2008.05",""
2008-05-01,2008,5,"Dysentery",998,"Jiangsu",2.14847967387949,"2008.05",""
2008-05-01,2008,5,"Dysentery",1003,"Jiangxi",1.83183036508363,"2008.05",""
2008-05-01,2008,5,"Dysentery",482,"Jilin",1.79068326616613,"2008.05",""
2008-05-01,2008,5,"Dysentery",927,"Liaoning",1.41595047328061,"2008.05",""
2008-05-01,2008,5,"Dysentery",419,"Ningxia",1.60110758456052,"2008.05",""
2008-05-01,2008,5,"Dysentery",99,"Qinghai",0.676657812698945,"2008.05",""
2008-05-01,2008,5,"Dysentery",941,"Shaanxi",0.758165533922736,"2008.05",""
2008-05-01,2008,5,"Dysentery",1578,"Shandong",2.14132470228623,"2008.05",""
2008-05-01,2008,5,"Dysentery",91,"Shanghai",0.629766964517478,"2008.05",""
2008-05-01,2008,5,"Dysentery",555,"Shanxi",0.767821464918896,"2008.05",""
2008-05-01,2008,5,"Dysentery",2514,"Sichuan",3.25359417623493,"2008.05",""
2008-05-01,2008,5,"Dysentery",1194,"Tianjin",0.932925283674958,"2008.05",""
2008-05-01,2008,5,"Dysentery",113,"Tibet",0.420317896703705,"2008.05",""
2008-05-01,2008,5,"Dysentery",2257,"Xinjiang",2.73484693340867,"2008.05",""
2008-05-01,2008,5,"Dysentery",1197,"Yunnan",2.49551410213021,"2008.05",""
2008-05-01,2008,5,"Dysentery",1121,"Zhejiang",2.35068480397554,"2008.05",""
2008-06-01,2008,6,"Dysentery",1341,"Anhui",1.2358815779006,"2008.06",""
2008-06-01,2008,6,"Dysentery",3402,"Beijing",2.36000873526447,"2008.06",""
2008-06-01,2008,6,"Dysentery",1136,"Chongqing",1.81376764457206,"2008.06",""
2008-06-01,2008,6,"Dysentery",207,"Fujian",2.44676227867911,"2008.06",""
2008-06-01,2008,6,"Dysentery",1525,"Gansu",1.60920388397207,"2008.06",""
2008-06-01,2008,6,"Dysentery",865,"Guangdong",2.65144968944894,"2008.06",""
2008-06-01,2008,6,"Dysentery",1137,"Guangxi",3.0757138494584,"2008.06",""
2008-06-01,2008,6,"Dysentery",1402,"Guizhou",2.49849123659373,"2008.06",""
2008-06-01,2008,6,"Dysentery",121,"Hainan",2.015810687739,"2008.06",""
2008-06-01,2008,6,"Dysentery",2683,"Hebei",2.26492387190432,"2008.06",""
2008-06-01,2008,6,"Dysentery",1022,"Heilongjiang",3.07561625767006,"2008.06",""
2008-06-01,2008,6,"Dysentery",2516,"Henan",2.25662179402577,"2008.06",""
2008-06-01,2008,6,"Dysentery",1686,"Hubei",2.56327040887138,"2008.06",""
2008-06-01,2008,6,"Dysentery",1202,"Hunan",1.81053041436476,"2008.06",""
2008-06-01,2008,6,"Dysentery",352,"Inner Mongolia",1.76410797410429,"2008.06",""
2008-06-01,2008,6,"Dysentery",1171,"Jiangsu",2.7116062192963,"2008.06",""
2008-06-01,2008,6,"Dysentery",1163,"Jiangxi",2.37507857885999,"2008.06",""
2008-06-01,2008,6,"Dysentery",661,"Jilin",2.83841589108856,"2008.06",""
2008-06-01,2008,6,"Dysentery",1210,"Liaoning",2.23313544366327,"2008.06",""
2008-06-01,2008,6,"Dysentery",629,"Ningxia",2.83696556651714,"2008.06",""
2008-06-01,2008,6,"Dysentery",122,"Qinghai",1.2198005938989,"2008.06",""
2008-06-01,2008,6,"Dysentery",1359,"Shaanxi",1.62363930343823,"2008.06",""
2008-06-01,2008,6,"Dysentery",1735,"Shandong",2.46803799505488,"2008.06",""
2008-06-01,2008,6,"Dysentery",125,"Shanghai",1.06379554817142,"2008.06",""
2008-06-01,2008,6,"Dysentery",686,"Shanxi",1.24908755058576,"2008.06",""
2008-06-01,2008,6,"Dysentery",2587,"Sichuan",3.38503737029409,"2008.06",""
2008-06-01,2008,6,"Dysentery",1562,"Tianjin",1.65565785796531,"2008.06",""
2008-06-01,2008,6,"Dysentery",158,"Tibet",1.08682605908455,"2008.06",""
2008-06-01,2008,6,"Dysentery",3785,"Xinjiang",5.05389835571623,"2008.06",""
2008-06-01,2008,6,"Dysentery",1088,"Yunnan",2.1300117911952,"2008.06",""
2008-06-01,2008,6,"Dysentery",1430,"Zhejiang",3.25694089168613,"2008.06",""
2008-07-01,2008,7,"Dysentery",1348,"Anhui",1.24848706352479,"2008.07",""
2008-07-01,2008,7,"Dysentery",3814,"Beijing",2.77673716682442,"2008.07",""
2008-07-01,2008,7,"Dysentery",1139,"Chongqing",1.82309449080381,"2008.07",""
2008-07-01,2008,7,"Dysentery",249,"Fujian",3.19813022252545,"2008.07",""
2008-07-01,2008,7,"Dysentery",2403,"Gansu",3.1571829217932,"2008.07",""
2008-07-01,2008,7,"Dysentery",845,"Guangdong",2.5607832708671,"2008.07",""
2008-07-01,2008,7,"Dysentery",1022,"Guangxi",2.6194421414938,"2008.07",""
2008-07-01,2008,7,"Dysentery",1464,"Guizhou",2.65724961940971,"2008.07",""
2008-07-01,2008,7,"Dysentery",121,"Hainan",2.015810687739,"2008.07",""
2008-07-01,2008,7,"Dysentery",3587,"Hebei",3.4703759008564,"2008.07",""
2008-07-01,2008,7,"Dysentery",1124,"Heilongjiang",3.52069211361416,"2008.07",""
2008-07-01,2008,7,"Dysentery",3178,"Henan",3.24831092864555,"2008.07",""
2008-07-01,2008,7,"Dysentery",1737,"Hubei",2.68134504800719,"2008.07",""
2008-07-01,2008,7,"Dysentery",1249,"Hunan",1.93232323970649,"2008.07",""
2008-07-01,2008,7,"Dysentery",515,"Inner Mongolia",3.21029204675642,"2008.07",""
2008-07-01,2008,7,"Dysentery",1473,"Jiangsu",3.69463637372333,"2008.07",""
2008-07-01,2008,7,"Dysentery",1122,"Jiangxi",2.2358712240798,"2008.07",""
2008-07-01,2008,7,"Dysentery",833,"Jilin",3.84517573179615,"2008.07",""
2008-07-01,2008,7,"Dysentery",1680,"Liaoning",3.59029776196664,"2008.07",""
2008-07-01,2008,7,"Dysentery",1006,"Ningxia",5.05562489602974,"2008.07",""
2008-07-01,2008,7,"Dysentery",177,"Qinghai",2.51862028807272,"2008.07",""
2008-07-01,2008,7,"Dysentery",2853,"Shaanxi",4.71698335046252,"2008.07",""
2008-07-01,2008,7,"Dysentery",2191,"Shandong",3.4169632275549,"2008.07",""
2008-07-01,2008,7,"Dysentery",243,"Shanghai",2.57013004438214,"2008.07",""
2008-07-01,2008,7,"Dysentery",1155,"Shanxi",2.97209361301142,"2008.07",""
2008-07-01,2008,7,"Dysentery",2471,"Sichuan",3.17616873315899,"2008.07",""
2008-07-01,2008,7,"Dysentery",2176,"Tianjin",2.86152144659105,"2008.07",""
2008-07-01,2008,7,"Dysentery",135,"Tibet",0.746166331645452,"2008.07",""
2008-07-01,2008,7,"Dysentery",3677,"Xinjiang",4.88998634419188,"2008.07",""
2008-07-01,2008,7,"Dysentery",891,"Yunnan",1.46942504574385,"2008.07",""
2008-07-01,2008,7,"Dysentery",1672,"Zhejiang",3.96669485034621,"2008.07",""
2008-08-01,2008,8,"Dysentery",1276,"Anhui",1.11883063996177,"2008.08",""
2008-08-01,2008,8,"Dysentery",3659,"Beijing",2.61995826660163,"2008.08",""
2008-08-01,2008,8,"Dysentery",1110,"Chongqing",1.73293497723024,"2008.08",""
2008-08-01,2008,8,"Dysentery",238,"Fujian",3.00134338008951,"2008.08",""
2008-08-01,2008,8,"Dysentery",2754,"Gansu",3.77602192210666,"2008.08",""
2008-08-01,2008,8,"Dysentery",852,"Guangdong",2.59251651737075,"2008.08",""
2008-08-01,2008,8,"Dysentery",917,"Guangxi",2.20284623422176,"2008.08",""
2008-08-01,2008,8,"Dysentery",1648,"Guizhou",3.1284035297023,"2008.08",""
2008-08-01,2008,8,"Dysentery",78,"Hainan",0.870843872044401,"2008.08",""
2008-08-01,2008,8,"Dysentery",3399,"Hebei",3.21968454970265,"2008.08",""
2008-08-01,2008,8,"Dysentery",1087,"Heilongjiang",3.35924302861483,"2008.08",""
2008-08-01,2008,8,"Dysentery",2486,"Henan",2.21168119880131,"2008.08",""
2008-08-01,2008,8,"Dysentery",1556,"Hubei",2.26229583852519,"2008.08",""
2008-08-01,2008,8,"Dysentery",1281,"Hunan",2.01524601440725,"2008.08",""
2008-08-01,2008,8,"Dysentery",639,"Inner Mongolia",4.31045661736295,"2008.08",""
2008-08-01,2008,8,"Dysentery",1688,"Jiangsu",4.3944757220737,"2008.08",""
2008-08-01,2008,8,"Dysentery",1179,"Jiangxi",2.42940340023763,"2008.08",""
2008-08-01,2008,8,"Dysentery",756,"Jilin",3.39447510543287,"2008.08",""
2008-08-01,2008,8,"Dysentery",1732,"Liaoning",3.7404518908002,"2008.08",""
2008-08-01,2008,8,"Dysentery",1339,"Ningxia",7.01534255313237,"2008.08",""
2008-08-01,2008,8,"Dysentery",217,"Qinghai",3.46321642929003,"2008.08",""
2008-08-01,2008,8,"Dysentery",2762,"Shaanxi",4.52856681212303,"2008.08",""
2008-08-01,2008,8,"Dysentery",2005,"Shandong",3.02990161956147,"2008.08",""
2008-08-01,2008,8,"Dysentery",495,"Shanghai",5.7870477820525,"2008.08",""
2008-08-01,2008,8,"Dysentery",1189,"Shanxi",3.09700236807,"2008.08",""
2008-08-01,2008,8,"Dysentery",2326,"Sichuan",2.91508293674011,"2008.08",""
2008-08-01,2008,8,"Dysentery",2370,"Tianjin",3.24252720586368,"2008.08",""
2008-08-01,2008,8,"Dysentery",114,"Tibet",0.435129189201057,"2008.08",""
2008-08-01,2008,8,"Dysentery",2562,"Xinjiang",3.19774659558394,"2008.08",""
2008-08-01,2008,8,"Dysentery",793,"Yunnan",1.14080828912338,"2008.08",""
2008-08-01,2008,8,"Dysentery",2088,"Zhejiang",5.18676777101808,"2008.08",""
2008-09-01,2008,9,"Dysentery",1163,"Anhui",0.915342086314271,"2008.09",""
2008-09-01,2008,9,"Dysentery",2608,"Beijing",1.55689617541349,"2008.09",""
2008-09-01,2008,9,"Dysentery",1166,"Chongqing",1.90703610688954,"2008.09",""
2008-09-01,2008,9,"Dysentery",247,"Fujian",3.16235079662801,"2008.09",""
2008-09-01,2008,9,"Dysentery",1891,"Gansu",2.25448899541004,"2008.09",""
2008-09-01,2008,9,"Dysentery",873,"Guangdong",2.68771625688167,"2008.09",""
2008-09-01,2008,9,"Dysentery",945,"Guangxi",2.31393847616097,"2008.09",""
2008-09-01,2008,9,"Dysentery",1581,"Guizhou",2.95684205149793,"2008.09",""
2008-09-01,2008,9,"Dysentery",79,"Hainan",0.897471007293112,"2008.09",""
2008-09-01,2008,9,"Dysentery",2362,"Hebei",1.83688172445562,"2008.09",""
2008-09-01,2008,9,"Dysentery",843,"Heilongjiang",2.29455176537599,"2008.09",""
2008-09-01,2008,9,"Dysentery",1876,"Henan",1.29788909590393,"2008.09",""
2008-09-01,2008,9,"Dysentery",1625,"Hubei",2.42204387970894,"2008.09",""
2008-09-01,2008,9,"Dysentery",1367,"Hunan",2.23810097141553,"2008.09",""
2008-09-01,2008,9,"Dysentery",395,"Inner Mongolia",2.14561665584688,"2008.09",""
2008-09-01,2008,9,"Dysentery",1319,"Jiangsu",3.19335609630027,"2008.09",""
2008-09-01,2008,9,"Dysentery",1386,"Jiangxi",3.13223077681079,"2008.09",""
2008-09-01,2008,9,"Dysentery",571,"Jilin",2.31162295118343,"2008.09",""
2008-09-01,2008,9,"Dysentery",992,"Liaoning",1.60364313432256,"2008.09",""
2008-09-01,2008,9,"Dysentery",822,"Ningxia",3.97277790231537,"2008.09",""
2008-09-01,2008,9,"Dysentery",174,"Qinghai",2.44777557748142,"2008.09",""
2008-09-01,2008,9,"Dysentery",1769,"Shaanxi",2.47254898167114,"2008.09",""
2008-09-01,2008,9,"Dysentery",1412,"Shandong",1.79588262203403,"2008.09",""
2008-09-01,2008,9,"Dysentery",484,"Shanghai",5.64662676969387,"2008.09",""
2008-09-01,2008,9,"Dysentery",714,"Shanxi",1.35195358416341,"2008.09",""
2008-09-01,2008,9,"Dysentery",2006,"Sichuan",2.33889359291913,"2008.09",""
2008-09-01,2008,9,"Dysentery",1886,"Tianjin",2.29197675489485,"2008.09",""
2008-09-01,2008,9,"Dysentery",114,"Tibet",0.435129189201057,"2008.09",""
2008-09-01,2008,9,"Dysentery",1462,"Xinjiang",1.52827240413216,"2008.09",""
2008-09-01,2008,9,"Dysentery",563,"Yunnan",0.369564880728397,"2008.09",""
2008-09-01,2008,9,"Dysentery",1977,"Zhejiang",4.86121946766573,"2008.09",""
2008-10-01,2008,10,"Dysentery",1013,"Anhui",0.645224537224665,"2008.10",""
2008-10-01,2008,10,"Dysentery",1802,"Beijing",0.741645894254943,"2008.10",""
2008-10-01,2008,10,"Dysentery",963,"Chongqing",1.2759195118746,"2008.10",""
2008-10-01,2008,10,"Dysentery",195,"Fujian",2.23208572329444,"2008.10",""
2008-10-01,2008,10,"Dysentery",911,"Gansu",0.52667640194226,"2008.10",""
2008-10-01,2008,10,"Dysentery",913,"Guangdong",2.86904909404533,"2008.10",""
2008-10-01,2008,10,"Dysentery",923,"Guangxi",2.22665171463731,"2008.10",""
2008-10-01,2008,10,"Dysentery",1343,"Guizhou",2.34741471101078,"2008.10",""
2008-10-01,2008,10,"Dysentery",171,"Hainan",3.34716745017458,"2008.10",""
2008-10-01,2008,10,"Dysentery",1507,"Hebei",0.696769462559567,"2008.10",""
2008-10-01,2008,10,"Dysentery",551,"Heilongjiang",1.0204130405164,"2008.10",""
2008-10-01,2008,10,"Dysentery",1581,"Henan",0.855973242863395,"2008.10",""
2008-10-01,2008,10,"Dysentery",1380,"Hubei",1.85482257405651,"2008.10",""
2008-10-01,2008,10,"Dysentery",1191,"Hunan",1.78202571056137,"2008.10",""
2008-10-01,2008,10,"Dysentery",257,"Inner Mongolia",0.921239956300899,"2008.10",""
2008-10-01,2008,10,"Dysentery",1050,"Jiangsu",2.31774314417819,"2008.10",""
2008-10-01,2008,10,"Dysentery",1461,"Jiangxi",3.38687837701846,"2008.10",""
2008-10-01,2008,10,"Dysentery",383,"Jilin",1.21121103227049,"2008.10",""
2008-10-01,2008,10,"Dysentery",601,"Liaoning",0.47459958867019,"2008.10",""
2008-10-01,2008,10,"Dysentery",300,"Ningxia",0.900788061451774,"2008.10",""
2008-10-01,2008,10,"Dysentery",122,"Qinghai",1.2198005938989,"2008.10",""
2008-10-01,2008,10,"Dysentery",952,"Shaanxi",0.780941159436302,"2008.10",""
2008-10-01,2008,10,"Dysentery",843,"Shandong",0.611807057796065,"2008.10",""
2008-10-01,2008,10,"Dysentery",386,"Shanghai",4.39560320504429,"2008.10",""
2008-10-01,2008,10,"Dysentery",415,"Shanxi",0.25349129703064,"2008.10",""
2008-10-01,2008,10,"Dysentery",1753,"Sichuan",1.88334389296067,"2008.10",""
2008-10-01,2008,10,"Dysentery",1140,"Tianjin",0.8268721341867,"2008.10",""
2008-10-01,2008,10,"Dysentery",111,"Tibet",0.390695311709,"2008.10",""
2008-10-01,2008,10,"Dysentery",1011,"Xinjiang",0.843787985636932,"2008.10",""
2008-10-01,2008,10,"Dysentery",516,"Yunnan",0.211962966838988,"2008.10",""
2008-10-01,2008,10,"Dysentery",1423,"Zhejiang",3.23641081850175,"2008.10",""
2008-11-01,2008,11,"Dysentery",457,"Anhui",-0.356011178067474,"2008.11",""
2008-11-01,2008,11,"Dysentery",1078,"Beijing",0.00933670869813194,"2008.11",""
2008-11-01,2008,11,"Dysentery",704,"Chongqing",0.470701787200369,"2008.11",""
