"year","month","disease_en","province","value","date","value_norm","out_label"
2021,5,"Typhus","Henan",2,"2021.05",0.962777394771943,""
2021,5,"Typhus","Jiangsu",NA,"2021.05",NA,NA
2021,5,"Typhus","Shandong",7,"2021.05",0.624623638872651,""
2021,5,"Typhus","Shanghai",0,"2021.05",NA,NA
2021,5,"Typhus","Sichuan",8,"2021.05",-0.492579596307672,""
2021,5,"Typhus","Xinjiang",0,"2021.05",-0.246296091535945,""
2021,5,"Typhus","Zhejiang",3,"2021.05",2.55252514490741,""
2021,6,"Typhus","Anhui",17,"2021.06",0.410901741028343,""
2021,6,"Typhus","Chongqing",NA,"2021.06",NA,NA
2021,6,"Typhus","Gansu",NA,"2021.06",NA,NA
2021,6,"Typhus","Guangdong",NA,"2021.06",NA,NA
2021,6,"Typhus","Henan",2,"2021.06",0.962777394771943,""
2021,6,"Typhus","Jiangsu",NA,"2021.06",NA,NA
2021,6,"Typhus","Shandong",3,"2021.06",-0.234233864577244,""
2021,6,"Typhus","Shanghai",0,"2021.06",NA,NA
2021,6,"Typhus","Sichuan",9,"2021.06",-0.365916271542842,""
2021,6,"Typhus","Xinjiang",0,"2021.06",-0.246296091535945,""
2021,6,"Typhus","Zhejiang",0,"2021.06",-0.928190961784514,""
2021,7,"Typhus","Anhui",6,"2021.07",-0.503239210922353,""
2021,7,"Typhus","Chongqing",NA,"2021.07",NA,NA
2021,7,"Typhus","Gansu",NA,"2021.07",NA,NA
2021,7,"Typhus","Guangdong",NA,"2021.07",NA,NA
2021,7,"Typhus","Henan",0,"2021.07",-0.765284595844365,""
2021,7,"Typhus","Jiangsu",NA,"2021.07",NA,NA
2021,7,"Typhus","Shandong",2,"2021.07",-0.448948240439718,""
2021,7,"Typhus","Shanghai",0,"2021.07",NA,NA
2021,7,"Typhus","Sichuan",5,"2021.07",-0.872569570602162,""
2021,7,"Typhus","Xinjiang",0,"2021.07",-0.246296091535945,""
2021,7,"Typhus","Zhejiang",NA,"2021.07",NA,NA
2021,8,"Typhus","Anhui",12,"2021.08",-0.00461687349470047,""
2021,8,"Typhus","Chongqing",NA,"2021.08",NA,NA
2021,8,"Typhus","Gansu",NA,"2021.08",NA,NA
2021,8,"Typhus","Guangdong",NA,"2021.08",NA,NA
2021,8,"Typhus","Henan",NA,"2021.08",NA,NA
2021,8,"Typhus","Jiangsu",NA,"2021.08",NA,NA
2021,8,"Typhus","Shandong",1,"2021.08",-0.663662616302192,""
2021,8,"Typhus","Shanghai",0,"2021.08",NA,NA
2021,8,"Typhus","Sichuan",19,"2021.08",0.900716976105458,""
2021,8,"Typhus","Xinjiang",0,"2021.08",-0.246296091535945,""
2021,8,"Typhus","Zhejiang",NA,"2021.08",NA,NA
2021,9,"Typhus","Anhui",14,"2021.09",0.161590572314517,""
2021,9,"Typhus","Chongqing",NA,"2021.09",NA,NA
2021,9,"Typhus","Gansu",NA,"2021.09",NA,NA
2021,9,"Typhus","Guangdong",NA,"2021.09",NA,NA
2021,9,"Typhus","Henan",3,"2021.09",1.8268083900801,""
2021,9,"Typhus","Jiangsu",NA,"2021.09",NA,NA
2021,9,"Typhus","Shandong",4,"2021.09",-0.0195194887147703,""
2021,9,"Typhus","Shanghai",0,"2021.09",NA,NA
2021,9,"Typhus","Sichuan",27,"2021.09",1.9140235742241,""
2021,9,"Typhus","Xinjiang",NA,"2021.09",NA,NA
2021,9,"Typhus","Zhejiang",NA,"2021.09",NA,NA
2021,10,"Typhus","Anhui",18,"2021.10",0.494005463932952,""
2021,10,"Typhus","Chongqing",NA,"2021.10",NA,NA
2021,10,"Typhus","Gansu",NA,"2021.10",NA,NA
2021,10,"Typhus","Guangdong",NA,"2021.10",NA,NA
2021,10,"Typhus","Henan",3,"2021.10",1.8268083900801,""
2021,10,"Typhus","Jiangsu",NA,"2021.10",NA,NA
2021,10,"Typhus","Shandong",12,"2021.10",1.69819551818502,""
2021,10,"Typhus","Shanghai",0,"2021.10",NA,NA
2021,10,"Typhus","Sichuan",10,"2021.10",-0.239252946778012,""
2021,10,"Typhus","Xinjiang",0,"2021.10",-0.246296091535945,""
2021,10,"Typhus","Zhejiang",NA,"2021.10",NA,NA
2021,11,"Typhus","Anhui",14,"2021.11",0.161590572314517,""
2021,11,"Typhus","Chongqing",NA,"2021.11",NA,NA
2021,11,"Typhus","Gansu",NA,"2021.11",NA,NA
2021,11,"Typhus","Guangdong",NA,"2021.11",NA,NA
2021,11,"Typhus","Henan",4,"2021.11",2.69083938538825,""
2021,11,"Typhus","Jiangsu",NA,"2021.11",NA,NA
2021,11,"Typhus","Shandong",13,"2021.11",1.9129098940475,""
2021,11,"Typhus","Shanghai",0,"2021.11",NA,NA
2021,11,"Typhus","Sichuan",11,"2021.11",-0.112589622013182,""
2021,11,"Typhus","Xinjiang",0,"2021.11",-0.246296091535945,""
2021,11,"Typhus","Zhejiang",NA,"2021.11",NA,NA
2021,12,"Typhus","Anhui",3,"2021.12",-0.752550379636179,""
2021,12,"Typhus","Chongqing",0,"2021.12",-0.487110573157644,""
2021,12,"Typhus","Gansu",NA,"2021.12",NA,NA
2021,12,"Typhus","Guangdong",NA,"2021.12",NA,NA
2021,12,"Typhus","Henan",1,"2021.12",0.0987463994637891,""
2021,12,"Typhus","Jiangsu",NA,"2021.12",NA,NA
2021,12,"Typhus","Shandong",NA,"2021.12",NA,NA
2021,12,"Typhus","Shanghai",0,"2021.12",NA,NA
2021,12,"Typhus","Sichuan",10,"2021.12",-0.239252946778012,""
2021,12,"Typhus","Xinjiang",0,"2021.12",-0.246296091535945,""
2021,12,"Typhus","Zhejiang",NA,"2021.12",NA,NA
2022,1,"Typhus","Anhui",0,"2022.01",-1.00186154835001,""
2022,1,"Typhus","Chongqing",0,"2022.01",-0.487110573157644,""
2022,1,"Typhus","Gansu",NA,"2022.01",NA,NA
2022,1,"Typhus","Guangdong",NA,"2022.01",NA,NA
2022,1,"Typhus","Henan",0,"2022.01",-0.765284595844365,""
2022,1,"Typhus","Jiangsu",NA,"2022.01",NA,NA
2022,1,"Typhus","Shandong",NA,"2022.01",NA,NA
2022,1,"Typhus","Shanghai",0,"2022.01",NA,NA
2022,1,"Typhus","Sichuan",4,"2022.01",-0.999232895366992,""
2022,1,"Typhus","Xinjiang",0,"2022.01",-0.246296091535945,""
2022,1,"Typhus","Zhejiang",NA,"2022.01",NA,NA
2022,2,"Typhus","Anhui",0,"2022.02",-1.00186154835001,""
2022,2,"Typhus","Chongqing",0,"2022.02",-0.487110573157644,""
2022,2,"Typhus","Gansu",NA,"2022.02",NA,NA
2022,2,"Typhus","Guangdong",NA,"2022.02",NA,NA
2022,2,"Typhus","Henan",1,"2022.02",0.0987463994637891,""
2022,2,"Typhus","Jiangsu",NA,"2022.02",NA,NA
2022,2,"Typhus","Shandong",NA,"2022.02",NA,NA
2022,2,"Typhus","Shanghai",0,"2022.02",NA,NA
2022,2,"Typhus","Sichuan",2,"2022.02",-1.25255954489665,""
2022,2,"Typhus","Xinjiang",0,"2022.02",-0.246296091535945,""
2022,2,"Typhus","Zhejiang",1,"2022.02",0.232047740446128,""
2022,3,"Typhus","Anhui",1,"2022.03",-0.918757825445397,""
2022,3,"Typhus","Chongqing",0,"2022.03",-0.487110573157644,""
2022,3,"Typhus","Gansu",NA,"2022.03",NA,NA
2022,3,"Typhus","Guangdong",NA,"2022.03",NA,NA
2022,3,"Typhus","Henan",0,"2022.03",-0.765284595844365,""
2022,3,"Typhus","Jiangsu",NA,"2022.03",NA,NA
2022,3,"Typhus","Shandong",NA,"2022.03",NA,NA
2022,3,"Typhus","Shanghai",0,"2022.03",NA,NA
2022,3,"Typhus","Sichuan",2,"2022.03",-1.25255954489665,""
2022,3,"Typhus","Xinjiang",NA,"2022.03",NA,NA
2022,3,"Typhus","Zhejiang",NA,"2022.03",NA,NA
2022,4,"Typhus","Anhui",7,"2022.04",-0.420135488017744,""
2022,4,"Typhus","Chongqing",0,"2022.04",-0.487110573157644,""
2022,4,"Typhus","Gansu",NA,"2022.04",NA,NA
2022,4,"Typhus","Guangdong",NA,"2022.04",NA,NA
2022,4,"Typhus","Henan",0,"2022.04",-0.765284595844365,""
2022,4,"Typhus","Jiangsu",NA,"2022.04",NA,NA
2022,4,"Typhus","Shandong",NA,"2022.04",NA,NA
2022,4,"Typhus","Shanghai",0,"2022.04",NA,NA
2022,4,"Typhus","Sichuan",7,"2022.04",-0.619242921072502,""
2022,4,"Typhus","Xinjiang",0,"2022.04",-0.246296091535945,""
2022,4,"Typhus","Zhejiang",NA,"2022.04",NA,NA
2022,5,"Typhus","Anhui",20,"2022.05",0.66021290974217,""
2022,5,"Typhus","Chongqing",0,"2022.05",-0.487110573157644,""
2022,5,"Typhus","Gansu",NA,"2022.05",NA,NA
2022,5,"Typhus","Guangdong",NA,"2022.05",NA,NA
2022,5,"Typhus","Henan",1,"2022.05",0.0987463994637891,""
2022,5,"Typhus","Jiangsu",NA,"2022.05",NA,NA
2022,5,"Typhus","Shandong",NA,"2022.05",NA,NA
2022,5,"Typhus","Shanghai",0,"2022.05",NA,NA
2022,5,"Typhus","Sichuan",7,"2022.05",-0.619242921072502,""
2022,5,"Typhus","Xinjiang",0,"2022.05",-0.246296091535945,""
2022,5,"Typhus","Zhejiang",NA,"2022.05",NA,NA
2022,6,"Typhus","Anhui",11,"2022.06",-0.0877205963993092,""
2022,6,"Typhus","Chongqing",0,"2022.06",-0.487110573157644,""
2022,6,"Typhus","Gansu",NA,"2022.06",NA,NA
2022,6,"Typhus","Guangdong",NA,"2022.06",NA,NA
2022,6,"Typhus","Henan",2,"2022.06",0.962777394771943,""
2022,6,"Typhus","Jiangsu",NA,"2022.06",NA,NA
2022,6,"Typhus","Shandong",NA,"2022.06",NA,NA
2022,6,"Typhus","Shanghai",0,"2022.06",NA,NA
2022,6,"Typhus","Sichuan",7,"2022.06",-0.619242921072502,""
2022,6,"Typhus","Xinjiang",0,"2022.06",-0.246296091535945,""
2022,6,"Typhus","Zhejiang",NA,"2022.06",NA,NA
2022,7,"Typhus","Anhui",8,"2022.07",-0.337031765113136,""
2022,7,"Typhus","Chongqing",1,"2022.07",0.913332324670582,""
2022,7,"Typhus","Gansu",NA,"2022.07",NA,NA
2022,7,"Typhus","Guangdong",NA,"2022.07",NA,NA
2022,7,"Typhus","Henan",1,"2022.07",0.0987463994637891,""
2022,7,"Typhus","Jiangsu",NA,"2022.07",NA,NA
2022,7,"Typhus","Shandong",NA,"2022.07",NA,NA
2022,7,"Typhus","Shanghai",0,"2022.07",NA,NA
2022,7,"Typhus","Sichuan",12,"2022.07",0.0140737027516477,""
2022,7,"Typhus","Xinjiang",0,"2022.07",-0.246296091535945,""
2022,7,"Typhus","Zhejiang",1,"2022.07",0.232047740446128,""
2022,8,"Typhus","Anhui",12,"2022.08",-0.00461687349470047,""
2022,8,"Typhus","Chongqing",3,"2022.08",3.71421812032703,""
2022,8,"Typhus","Gansu",NA,"2022.08",NA,NA
2022,8,"Typhus","Guangdong",NA,"2022.08",NA,NA
2022,8,"Typhus","Henan",0,"2022.08",-0.765284595844365,""
2022,8,"Typhus","Jiangsu",NA,"2022.08",NA,NA
2022,8,"Typhus","Shandong",NA,"2022.08",NA,NA
2022,8,"Typhus","Shanghai",0,"2022.08",NA,NA
2022,8,"Typhus","Sichuan",31,"2022.08",2.42067687328342,""
2022,8,"Typhus","Xinjiang",0,"2022.08",-0.246296091535945,""
2022,8,"Typhus","Zhejiang",NA,"2022.08",NA,NA
2022,9,"Typhus","Anhui",27,"2022.09",1.24193897007443,""
2022,9,"Typhus","Chongqing",0,"2022.09",-0.487110573157644,""
2022,9,"Typhus","Gansu",NA,"2022.09",NA,NA
2022,9,"Typhus","Guangdong",NA,"2022.09",NA,NA
2022,9,"Typhus","Henan",0,"2022.09",-0.765284595844365,""
2022,9,"Typhus","Jiangsu",NA,"2022.09",NA,NA
2022,9,"Typhus","Shandong",NA,"2022.09",NA,NA
2022,9,"Typhus","Shanghai",0,"2022.09",NA,NA
2022,9,"Typhus","Sichuan",12,"2022.09",0.0140737027516477,""
2022,9,"Typhus","Xinjiang",0,"2022.09",-0.246296091535945,""
2022,9,"Typhus","Zhejiang",NA,"2022.09",NA,NA
2022,10,"Typhus","Anhui",8,"2022.10",-0.337031765113136,""
2022,10,"Typhus","Chongqing",0,"2022.10",-0.487110573157644,""
2022,10,"Typhus","Gansu",NA,"2022.10",NA,NA
2022,10,"Typhus","Guangdong",NA,"2022.10",NA,NA
2022,10,"Typhus","Henan",1,"2022.10",0.0987463994637891,""
2022,10,"Typhus","Jiangsu",NA,"2022.10",NA,NA
2022,10,"Typhus","Shandong",NA,"2022.10",NA,NA
2022,10,"Typhus","Shanghai",0,"2022.10",NA,NA
2022,10,"Typhus","Sichuan",5,"2022.10",-0.872569570602162,""
2022,10,"Typhus","Xinjiang",0,"2022.10",-0.246296091535945,""
2022,10,"Typhus","Zhejiang",NA,"2022.10",NA,NA
2022,11,"Typhus","Anhui",8,"2022.11",-0.337031765113136,""
2022,11,"Typhus","Chongqing",0,"2022.11",-0.487110573157644,""
2022,11,"Typhus","Gansu",NA,"2022.11",NA,NA
2022,11,"Typhus","Guangdong",NA,"2022.11",NA,NA
2022,11,"Typhus","Henan",0,"2022.11",-0.765284595844365,""
2022,11,"Typhus","Jiangsu",NA,"2022.11",NA,NA
2022,11,"Typhus","Shandong",NA,"2022.11",NA,NA
2022,11,"Typhus","Shanghai",0,"2022.11",NA,NA
2022,11,"Typhus","Sichuan",14,"2022.11",0.267400352281308,""
2022,11,"Typhus","Xinjiang",0,"2022.11",-0.246296091535945,""
2022,11,"Typhus","Zhejiang",1,"2022.11",0.232047740446128,""
2022,12,"Typhus","Anhui",0,"2022.12",-1.00186154835001,""
2022,12,"Typhus","Chongqing",NA,"2022.12",NA,NA
2022,12,"Typhus","Gansu",0,"2022.12",-0.511766315719159,""
2022,12,"Typhus","Guangdong",NA,"2022.12",NA,NA
2022,12,"Typhus","Henan",0,"2022.12",-0.765284595844365,""
2022,12,"Typhus","Jiangsu",NA,"2022.12",NA,NA
2022,12,"Typhus","Shandong",NA,"2022.12",NA,NA
2022,12,"Typhus","Shanghai",0,"2022.12",NA,NA
2022,12,"Typhus","Sichuan",6,"2022.12",-0.745906245837332,""
2022,12,"Typhus","Xinjiang",0,"2022.12",-0.246296091535945,""
2022,12,"Typhus","Zhejiang",NA,"2022.12",NA,NA
2023,1,"Typhus","Anhui",0,"2023.01",-1.00186154835001,""
2023,1,"Typhus","Chongqing",0,"2023.01",-0.487110573157644,""
2023,1,"Typhus","Gansu",0,"2023.01",-0.511766315719159,""
2023,1,"Typhus","Guangdong",NA,"2023.01",NA,NA
2023,1,"Typhus","Henan",0,"2023.01",-0.765284595844365,""
2023,1,"Typhus","Jiangsu",NA,"2023.01",NA,NA
2023,1,"Typhus","Shandong",NA,"2023.01",NA,NA
2023,1,"Typhus","Shanghai",0,"2023.01",NA,NA
2023,1,"Typhus","Sichuan",9,"2023.01",-0.365916271542842,""
2023,1,"Typhus","Xinjiang",0,"2023.01",-0.246296091535945,""
2023,1,"Typhus","Zhejiang",NA,"2023.01",NA,NA
2023,2,"Typhus","Anhui",0,"2023.02",-1.00186154835001,""
2023,2,"Typhus","Chongqing",1,"2023.02",0.913332324670582,""
2023,2,"Typhus","Gansu",0,"2023.02",-0.511766315719159,""
2023,2,"Typhus","Guangdong",NA,"2023.02",NA,NA
2023,2,"Typhus","Henan",0,"2023.02",-0.765284595844365,""
2023,2,"Typhus","Jiangsu",NA,"2023.02",NA,NA
2023,2,"Typhus","Shandong",NA,"2023.02",NA,NA
2023,2,"Typhus","Shanghai",0,"2023.02",NA,NA
2023,2,"Typhus","Sichuan",14,"2023.02",0.267400352281308,""
2023,2,"Typhus","Xinjiang",0,"2023.02",-0.246296091535945,""
2023,2,"Typhus","Zhejiang",NA,"2023.02",NA,NA
2023,3,"Typhus","Anhui",1,"2023.03",-0.918757825445397,""
2023,3,"Typhus","Chongqing",0,"2023.03",-0.487110573157644,""
2023,3,"Typhus","Gansu",1,"2023.03",1.02353263143832,""
2023,3,"Typhus","Guangdong",NA,"2023.03",NA,NA
2023,3,"Typhus","Henan",0,"2023.03",-0.765284595844365,""
2023,3,"Typhus","Jiangsu",NA,"2023.03",NA,NA
2023,3,"Typhus","Shandong",NA,"2023.03",NA,NA
2023,3,"Typhus","Shanghai",0,"2023.03",NA,NA
2023,3,"Typhus","Sichuan",17,"2023.03",0.647390326575798,""
2023,3,"Typhus","Xinjiang",0,"2023.03",-0.246296091535945,""
2023,3,"Typhus","Zhejiang",NA,"2023.03",NA,NA
2023,4,"Typhus","Anhui",30,"2023.04",1.49125013878826,""
2023,4,"Typhus","Chongqing",0,"2023.04",-0.487110573157644,""
2023,4,"Typhus","Gansu",NA,"2023.04",NA,NA
2023,4,"Typhus","Guangdong",NA,"2023.04",NA,NA
2023,4,"Typhus","Henan",1,"2023.04",0.0987463994637891,""
2023,4,"Typhus","Jiangsu",NA,"2023.04",NA,NA
2023,4,"Typhus","Shandong",NA,"2023.04",NA,NA
2023,4,"Typhus","Shanghai",0,"2023.04",NA,NA
2023,4,"Typhus","Sichuan",19,"2023.04",0.900716976105458,""
2023,4,"Typhus","Xinjiang",0,"2023.04",-0.246296091535945,""
2023,4,"Typhus","Zhejiang",NA,"2023.04",NA,NA
2023,5,"Typhus","Anhui",57,"2023.05",3.73505065721269,""
2023,5,"Typhus","Chongqing",0,"2023.05",-0.487110573157644,""
2023,5,"Typhus","Gansu",0,"2023.05",-0.511766315719159,""
2023,5,"Typhus","Guangdong",NA,"2023.05",NA,NA
2023,5,"Typhus","Henan",0,"2023.05",-0.765284595844365,""
2023,5,"Typhus","Jiangsu",NA,"2023.05",NA,NA
2023,5,"Typhus","Shandong",NA,"2023.05",NA,NA
2023,5,"Typhus","Shanghai",0,"2023.05",NA,NA
2023,5,"Typhus","Sichuan",12,"2023.05",0.0140737027516477,""
2023,5,"Typhus","Xinjiang",0,"2023.05",-0.246296091535945,""
2023,5,"Typhus","Zhejiang",NA,"2023.05",NA,NA
2023,6,"Typhus","Anhui",8,"2023.06",-0.337031765113136,""
2023,6,"Typhus","Chongqing",0,"2023.06",-0.487110573157644,""
2023,6,"Typhus","Gansu",0,"2023.06",-0.511766315719159,""
2023,6,"Typhus","Guangdong",18,"2023.06",-0.886661854805974,""
2023,6,"Typhus","Henan",0,"2023.06",-0.765284595844365,""
2023,6,"Typhus","Jiangsu",NA,"2023.06",NA,NA
2023,6,"Typhus","Shandong",NA,"2023.06",NA,NA
2023,6,"Typhus","Shanghai",0,"2023.06",NA,NA
2023,6,"Typhus","Sichuan",8,"2023.06",-0.492579596307672,""
2023,6,"Typhus","Xinjiang",0,"2023.06",-0.246296091535945,""
2023,6,"Typhus","Zhejiang",NA,"2023.06",NA,NA
2023,7,"Typhus","Anhui",9,"2023.07",-0.253928042208527,""
2023,7,"Typhus","Chongqing",1,"2023.07",0.913332324670582,""
2023,7,"Typhus","Gansu",1,"2023.07",1.02353263143832,""
2023,7,"Typhus","Guangdong",37,"2023.07",1.57013036788558,""
2023,7,"Typhus","Henan",1,"2023.07",0.0987463994637891,""
2023,7,"Typhus","Jiangsu",NA,"2023.07",NA,NA
2023,7,"Typhus","Shandong",NA,"2023.07",NA,NA
2023,7,"Typhus","Shanghai",0,"2023.07",NA,NA
2023,7,"Typhus","Sichuan",12,"2023.07",0.0140737027516477,""
2023,7,"Typhus","Xinjiang",1,"2023.07",3.94073746457511,""
2023,7,"Typhus","Zhejiang",1,"2023.07",0.232047740446128,""
2023,8,"Typhus","Anhui",21,"2023.08",0.743316632646778,""
2023,8,"Typhus","Chongqing",0,"2023.08",-0.487110573157644,""
2023,8,"Typhus","Gansu",0,"2023.08",-0.511766315719159,""
2023,8,"Typhus","Guangdong",27,"2023.08",0.277081829626867,""
2023,8,"Typhus","Henan",0,"2023.08",-0.765284595844365,""
2023,8,"Typhus","Jiangsu",0,"2023.08",NA,NA
2023,8,"Typhus","Shandong",NA,"2023.08",NA,NA
2023,8,"Typhus","Shanghai",0,"2023.08",NA,NA
2023,8,"Typhus","Sichuan",29,"2023.08",2.16735022375376,""
2023,8,"Typhus","Xinjiang",1,"2023.08",3.94073746457511,""
2023,8,"Typhus","Zhejiang",1,"2023.08",0.232047740446128,""
2023,9,"Typhus","Anhui",21,"2023.09",0.743316632646778,""
2023,9,"Typhus","Chongqing",1,"2023.09",0.913332324670582,""
2023,9,"Typhus","Gansu",0,"2023.09",-0.511766315719159,""
2023,9,"Typhus","Guangdong",26,"2023.09",0.147776975800996,""
2023,9,"Typhus","Henan",1,"2023.09",0.0987463994637891,""
2023,9,"Typhus","Jiangsu",0,"2023.09",NA,NA
2023,9,"Typhus","Shandong",NA,"2023.09",NA,NA
2023,9,"Typhus","Shanghai",0,"2023.09",NA,NA
2023,9,"Typhus","Sichuan",34,"2023.09",2.80066684757791,""
2023,9,"Typhus","Xinjiang",0,"2023.09",-0.246296091535945,""
2023,9,"Typhus","Zhejiang",2,"2023.09",1.39228644267677,""
2023,10,"Typhus","Anhui",19,"2023.10",0.577109186837561,""
2023,10,"Typhus","Chongqing",NA,"2023.10",NA,NA
2023,10,"Typhus","Gansu",0,"2023.10",-0.511766315719159,""
2023,10,"Typhus","Guangdong",20,"2023.10",-0.628052147154232,""
2023,10,"Typhus","Henan",3,"2023.10",1.8268083900801,""
2023,10,"Typhus","Jiangsu",0,"2023.10",NA,NA
2023,10,"Typhus","Shandong",NA,"2023.10",NA,NA
2023,10,"Typhus","Shanghai",0,"2023.10",NA,NA
2023,10,"Typhus","Sichuan",16,"2023.10",0.520727001810968,""
2023,10,"Typhus","Xinjiang",0,"2023.10",-0.246296091535945,""
2023,10,"Typhus","Zhejiang",0,"2023.10",-0.928190961784514,""
2023,11,"Typhus","Anhui",9,"2023.11",-0.253928042208527,""
2023,11,"Typhus","Chongqing",1,"2023.11",0.913332324670582,""
2023,11,"Typhus","Gansu",2,"2023.11",2.55883157859579,""
2023,11,"Typhus","Guangdong",31,"2023.11",0.794301244930352,""
2023,11,"Typhus","Henan",3,"2023.11",1.8268083900801,""
2023,11,"Typhus","Jiangsu",0,"2023.11",NA,NA
2023,11,"Typhus","Shandong",NA,"2023.11",NA,NA
2023,11,"Typhus","Shanghai",0,"2023.11",NA,NA
2023,11,"Typhus","Sichuan",11,"2023.11",-0.112589622013182,""
2023,11,"Typhus","Xinjiang",0,"2023.11",-0.246296091535945,""
2023,11,"Typhus","Zhejiang",1,"2023.11",0.232047740446128,""
2023,12,"Typhus","Anhui",9,"2023.12",-0.253928042208527,""
2023,12,"Typhus","Chongqing",0,"2023.12",-0.487110573157644,""
2023,12,"Typhus","Gansu",0,"2023.12",-0.511766315719159,""
2023,12,"Typhus","Guangdong",15,"2023.12",-1.27457641628359,""
2023,12,"Typhus","Henan",0,"2023.12",-0.765284595844365,""
2023,12,"Typhus","Jiangsu",0,"2023.12",NA,NA
2023,12,"Typhus","Shandong",NA,"2023.12",NA,NA
2023,12,"Typhus","Shanghai",0,"2023.12",NA,NA
2023,12,"Typhus","Sichuan",13,"2023.12",0.140737027516478,""
2023,12,"Typhus","Xinjiang",0,"2023.12",-0.246296091535945,""
2023,12,"Typhus","Zhejiang",1,"2023.12",0.232047740446128,""
2008,1,"Typhus","Nation",13,"2008.01",-1.42160170622364,""
2008,2,"Typhus","Nation",3,"2008.02",-1.53241184246712,""
2008,3,"Typhus","Nation",15,"2008.03",-1.39943967897495,""
2008,4,"Typhus","Nation",33,"2008.04",-1.19998143373668,""
2008,5,"Typhus","Nation",140,"2008.05",-0.0143129759314494,""
2008,6,"Typhus","Nation",277,"2008.06",1.50378589060422,""
2008,7,"Typhus","Nation",349,"2008.07",2.30161887155728,""
2008,8,"Typhus","Nation",335,"2008.08",2.14648468081641,""
2008,9,"Typhus","Nation",234,"2008.09",1.02730230475726,""
2008,10,"Typhus","Nation",783,"2008.10",7.1107787845243,""
2008,11,"Typhus","Nation",353,"2008.11",2.34594292605467,""
2008,12,"Typhus","Nation",57,"2008.12",-0.934037106752331,""
2009,3,"Typhus","Nation",172,"2009.03",0.340279460047686,""
2009,4,"Typhus","Nation",176,"2009.04",0.384603514545078,""
2009,5,"Typhus","Nation",298,"2009.05",1.73648717671553,""
2009,6,"Typhus","Nation",321,"2009.06",1.99135049007553,""
2009,7,"Typhus","Nation",299,"2009.07",1.74756819033988,""
2009,8,"Typhus","Nation",313,"2009.08",1.90270238108075,""
