"date","year","month","disease_en","value","province","value_norm","out_label"
"2008.01",2008,1,"Brucellosis",0,"Anhui",-0.82839287050411,""
"2008.01",2008,1,"Brucellosis",1,"Beijing",-0.913420877879174,""
"2008.01",2008,1,"Brucellosis",0,"Chongqing",-0.795615788719801,""
"2008.01",2008,1,"Brucellosis",0,"Fujian",-1.01390868324571,""
"2008.01",2008,1,"Brucellosis",0,"Gansu",-0.831114794027798,""
"2008.01",2008,1,"Brucellosis",0,"Guangdong",-1.04414308520453,""
"2008.01",2008,1,"Brucellosis",0,"Guangxi",-0.578766932559721,""
"2008.01",2008,1,"Brucellosis",0,"Guizhou",-0.840559570835532,""
"2008.01",2008,1,"Brucellosis",0,"Hainan",-0.45958529564546,""
"2008.01",2008,1,"Brucellosis",265,"Hebei",-0.295519856300588,""
"2008.01",2008,1,"Brucellosis",262,"Heilongjiang",-0.718972703572672,""
"2008.01",2008,1,"Brucellosis",27,"Henan",-1.15524819047302,""
"2008.01",2008,1,"Brucellosis",0,"Hubei",-0.802196973461339,""
"2008.01",2008,1,"Brucellosis",0,"Hunan",-0.80087608510042,""
"2008.01",2008,1,"Brucellosis",594,"Inner Mongolia",-0.723711022020033,""
"2008.01",2008,1,"Brucellosis",0,"Jiangsu",-0.92971265068251,""
"2008.01",2008,1,"Brucellosis",0,"Jiangxi",-0.803482880292868,""
"2008.01",2008,1,"Brucellosis",122,"Jilin",-0.326402922615304,""
"2008.01",2008,1,"Brucellosis",21,"Liaoning",-1.23495630505505,""
"2008.01",2008,1,"Brucellosis",11,"Ningxia",-1.07998879659088,""
"2008.01",2008,1,"Brucellosis",0,"Qinghai",-0.588554494117576,""
"2008.01",2008,1,"Brucellosis",52,"Shaanxi",-0.509128100661488,""
"2008.01",2008,1,"Brucellosis",7,"Shandong",-1.13792009773743,""
"2008.01",2008,1,"Brucellosis",1,"Shanghai",1.14573765611169,""
"2008.01",2008,1,"Brucellosis",347,"Shanxi",-0.280899569490536,""
"2008.01",2008,1,"Brucellosis",0,"Sichuan",-0.688970668155632,""
"2008.01",2008,1,"Brucellosis",0,"Tianjin",-1.32683270237191,""
"2008.01",2008,1,"Brucellosis",0,"Tibet",-0.523067116561757,""
"2008.01",2008,1,"Brucellosis",1743,"Total",-1.13888850758894,""
"2008.01",2008,1,"Brucellosis",29,"Xinjiang",-1.0151431240809,""
"2008.01",2008,1,"Brucellosis",1,"Yunnan",-0.914164910941768,""
"2008.01",2008,1,"Brucellosis",3,"Zhejiang",-0.823136057922796,""
"2008.02",2008,2,"Brucellosis",0,"Anhui",-0.82839287050411,""
"2008.02",2008,2,"Brucellosis",1,"Beijing",-0.913420877879174,""
"2008.02",2008,2,"Brucellosis",0,"Chongqing",-0.795615788719801,""
"2008.02",2008,2,"Brucellosis",1,"Fujian",-0.80688020865627,""
"2008.02",2008,2,"Brucellosis",0,"Gansu",-0.831114794027798,""
"2008.02",2008,2,"Brucellosis",1,"Guangdong",-1.00055198445235,""
"2008.02",2008,2,"Brucellosis",0,"Guangxi",-0.578766932559721,""
"2008.02",2008,2,"Brucellosis",0,"Guizhou",-0.840559570835532,""
"2008.02",2008,2,"Brucellosis",0,"Hainan",-0.45958529564546,""
"2008.02",2008,2,"Brucellosis",245,"Hebei",-0.417722898269817,""
"2008.02",2008,2,"Brucellosis",352,"Heilongjiang",-0.30909870819504,""
"2008.02",2008,2,"Brucellosis",43,"Henan",-1.07419303228389,""
"2008.02",2008,2,"Brucellosis",0,"Hubei",-0.802196973461339,""
"2008.02",2008,2,"Brucellosis",0,"Hunan",-0.80087608510042,""
"2008.02",2008,2,"Brucellosis",585,"Inner Mongolia",-0.74076352218645,""
"2008.02",2008,2,"Brucellosis",0,"Jiangsu",-0.92971265068251,""
"2008.02",2008,2,"Brucellosis",0,"Jiangxi",-0.803482880292868,""
"2008.02",2008,2,"Brucellosis",183,"Jilin",0.291347716129174,""
"2008.02",2008,2,"Brucellosis",31,"Liaoning",-1.13859116720562,""
"2008.02",2008,2,"Brucellosis",3,"Ningxia",-1.16388186382264,""
"2008.02",2008,2,"Brucellosis",0,"Qinghai",-0.588554494117576,""
"2008.02",2008,2,"Brucellosis",70,"Shaanxi",-0.104247979829583,""
"2008.02",2008,2,"Brucellosis",14,"Shandong",-1.08700615452715,""
"2008.02",2008,2,"Brucellosis",0,"Shanghai",-0.572868828055843,""
"2008.02",2008,2,"Brucellosis",422,"Shanxi",0.042672839984631,""
"2008.02",2008,2,"Brucellosis",0,"Sichuan",-0.688970668155632,""
"2008.02",2008,2,"Brucellosis",1,"Tianjin",-1.20039049005058,""
"2008.02",2008,2,"Brucellosis",0,"Tibet",-0.523067116561757,""
"2008.02",2008,2,"Brucellosis",1993,"Total",-0.977801608415582,""
"2008.02",2008,2,"Brucellosis",34,"Xinjiang",-1.00058205101736,""
"2008.02",2008,2,"Brucellosis",2,"Yunnan",-0.832720178727653,""
"2008.02",2008,2,"Brucellosis",5,"Zhejiang",-0.486398579681652,""
"2008.03",2008,3,"Brucellosis",0,"Anhui",-0.82839287050411,""
"2008.03",2008,3,"Brucellosis",3,"Beijing",-0.658512725912893,""
"2008.03",2008,3,"Brucellosis",0,"Chongqing",-0.795615788719801,""
"2008.03",2008,3,"Brucellosis",0,"Fujian",-1.01390868324571,""
"2008.03",2008,3,"Brucellosis",0,"Gansu",-0.831114794027798,""
"2008.03",2008,3,"Brucellosis",4,"Guangdong",-0.869778682195812,""
"2008.03",2008,3,"Brucellosis",0,"Guangxi",-0.578766932559721,""
"2008.03",2008,3,"Brucellosis",0,"Guizhou",-0.840559570835532,""
"2008.03",2008,3,"Brucellosis",0,"Hainan",-0.45958529564546,""
"2008.03",2008,3,"Brucellosis",373,"Hebei",0.36437657033325,""
"2008.03",2008,3,"Brucellosis",464,"Heilongjiang",0.200966708274902,""
"2008.03",2008,3,"Brucellosis",61,"Henan",-0.983005979321127,""
"2008.03",2008,3,"Brucellosis",0,"Hubei",-0.802196973461339,""
"2008.03",2008,3,"Brucellosis",0,"Hunan",-0.80087608510042,""
"2008.03",2008,3,"Brucellosis",954,"Inner Mongolia",-0.041611015363351,""
"2008.03",2008,3,"Brucellosis",1,"Jiangsu",-0.839330458818691,""
"2008.03",2008,3,"Brucellosis",0,"Jiangxi",-0.803482880292868,""
"2008.03",2008,3,"Brucellosis",261,"Jilin",1.08125836894998,""
"2008.03",2008,3,"Brucellosis",61,"Liaoning",-0.849495753657315,""
"2008.03",2008,3,"Brucellosis",6,"Ningxia",-1.13242196361073,""
"2008.03",2008,3,"Brucellosis",0,"Qinghai",-0.588554494117576,""
"2008.03",2008,3,"Brucellosis",94,"Shaanxi",0.435592181279625,""
"2008.03",2008,3,"Brucellosis",9,"Shandong",-1.12337325682021,""
"2008.03",2008,3,"Brucellosis",0,"Shanghai",-0.572868828055843,""
"2008.03",2008,3,"Brucellosis",554,"Shanxi",0.612160280660925,""
"2008.03",2008,3,"Brucellosis",1,"Sichuan",-0.602171213899804,""
"2008.03",2008,3,"Brucellosis",3,"Tianjin",-0.94750606540792,""
"2008.03",2008,3,"Brucellosis",0,"Tibet",-0.523067116561757,""
"2008.03",2008,3,"Brucellosis",2892,"Total",-0.398533118988194,""
"2008.03",2008,3,"Brucellosis",37,"Xinjiang",-0.991845407179241,""
"2008.03",2008,3,"Brucellosis",0,"Yunnan",-0.995609643155883,""
"2008.03",2008,3,"Brucellosis",6,"Zhejiang",-0.31802984056108,""
"2008.04",2008,4,"Brucellosis",0,"Anhui",-0.82839287050411,""
"2008.04",2008,4,"Brucellosis",0,"Beijing",-1.04087495386231,""
"2008.04",2008,4,"Brucellosis",0,"Chongqing",-0.795615788719801,""
"2008.04",2008,4,"Brucellosis",1,"Fujian",-0.80688020865627,""
"2008.04",2008,4,"Brucellosis",0,"Gansu",-0.831114794027798,""
"2008.04",2008,4,"Brucellosis",2,"Guangdong",-0.956960883700169,""
"2008.04",2008,4,"Brucellosis",0,"Guangxi",-0.578766932559721,""
