"date","year","month","disease_en","value","province","value_norm","out_label"
"2008.01",2008,1,"AIDS",21,"Anhui",-1.25072562970749,""
"2008.01",2008,1,"AIDS",4,"Beijing",-1.38100181563448,""
"2008.01",2008,1,"AIDS",12,"Chongqing",-1.39384815315224,""
"2008.01",2008,1,"AIDS",6,"Fujian",-1.26613212073757,""
"2008.01",2008,1,"AIDS",0,"Gansu",-1.05953699984725,""
"2008.01",2008,1,"AIDS",105,"Guangdong",-1.32517663366268,""
"2008.01",2008,1,"AIDS",228,"Guangxi",-1.53463117575926,""
"2008.01",2008,1,"AIDS",12,"Guizhou",-1.08238694789932,""
"2008.01",2008,1,"AIDS",1,"Hainan",-1.15030304226469,""
"2008.01",2008,1,"AIDS",10,"Hebei",-0.908419272406151,""
"2008.01",2008,1,"AIDS",4,"Heilongjiang",-1.19508897131974,""
"2008.01",2008,1,"AIDS",134,"Henan",-0.924471027911506,""
"2008.01",2008,1,"AIDS",22,"Hubei",-1.26590131120008,""
"2008.01",2008,1,"AIDS",38,"Hunan",-1.35186366121165,""
"2008.01",2008,1,"AIDS",0,"Inner Mongolia",-1.04877248896634,""
"2008.01",2008,1,"AIDS",11,"Jiangsu",-1.36572930434594,""
"2008.01",2008,1,"AIDS",16,"Jiangxi",-1.11088124533569,""
"2008.01",2008,1,"AIDS",3,"Jilin",-1.40338201487006,""
"2008.01",2008,1,"AIDS",3,"Liaoning",-1.14925008747743,""
"2008.01",2008,1,"AIDS",0,"Ningxia",-1.06808840406314,""
"2008.01",2008,1,"AIDS",0,"Qinghai",-1.19402090327195,""
"2008.01",2008,1,"AIDS",2,"Shaanxi",-1.20102474171638,""
"2008.01",2008,1,"AIDS",3,"Shandong",-1.15899210501413,""
"2008.01",2008,1,"AIDS",43,"Shanghai",0.369033280044347,""
"2008.01",2008,1,"AIDS",8,"Shanxi",-1.06914955306368,""
"2008.01",2008,1,"AIDS",54,"Sichuan",-1.23603291140875,""
"2008.01",2008,1,"AIDS",1,"Tianjin",-1.54305990764696,""
"2008.01",2008,1,"AIDS",1,"Tibet",-0.400444590205094,""
"2008.01",2008,1,"AIDS",934,"Total",-1.3400327954365,""
"2008.01",2008,1,"AIDS",26,"Xinjiang",-1.31955450726872,""
"2008.01",2008,1,"AIDS",152,"Yunnan",-1.42754514627413,""
"2008.01",2008,1,"AIDS",14,"Zhejiang",-1.52660258565077,""
"2008.02",2008,2,"AIDS",9,"Anhui",-1.52987624976427,""
"2008.02",2008,2,"AIDS",4,"Beijing",-1.38100181563448,""
"2008.02",2008,2,"AIDS",11,"Chongqing",-1.40147808646766,""
"2008.02",2008,2,"AIDS",9,"Fujian",-1.18523794565154,""
"2008.02",2008,2,"AIDS",3,"Gansu",-0.938199429312599,""
"2008.02",2008,2,"AIDS",74,"Guangdong",-1.56023702178845,""
"2008.02",2008,2,"AIDS",230,"Guangxi",-1.52264006815002,""
"2008.02",2008,2,"AIDS",13,"Guizhou",-1.07545170479453,""
"2008.02",2008,2,"AIDS",0,"Hainan",-1.26637501806889,""
"2008.02",2008,2,"AIDS",6,"Hebei",-1.02020267330961,""
"2008.02",2008,2,"AIDS",3,"Heilongjiang",-1.23550385957595,""
"2008.02",2008,2,"AIDS",124,"Henan",-1.03226296145103,""
"2008.02",2008,2,"AIDS",16,"Hubei",-1.39562362642706,""
"2008.02",2008,2,"AIDS",20,"Hunan",-1.53709926169388,""
"2008.02",2008,2,"AIDS",1,"Inner Mongolia",-0.977077261850327,""
"2008.02",2008,2,"AIDS",12,"Jiangsu",-1.34923125310432,""
"2008.02",2008,2,"AIDS",9,"Jiangxi",-1.23830585877126,""
"2008.02",2008,2,"AIDS",2,"Jilin",-1.45386105437195,""
"2008.02",2008,2,"AIDS",6,"Liaoning",-1.08191795916753,""
"2008.02",2008,2,"AIDS",1,"Ningxia",-0.870435033916227,""
"2008.02",2008,2,"AIDS",1,"Qinghai",-1.05825759357047,""
"2008.02",2008,2,"AIDS",2,"Shaanxi",-1.20102474171638,""
"2008.02",2008,2,"AIDS",2,"Shandong",-1.18633377495866,""
"2008.02",2008,2,"AIDS",5,"Shanghai",-1.47259928575836,""
"2008.02",2008,2,"AIDS",7,"Shanxi",-1.11410570677741,""
"2008.02",2008,2,"AIDS",31,"Sichuan",-1.28185764369474,""
"2008.02",2008,2,"AIDS",0,"Tianjin",-1.64776514713932,""
"2008.02",2008,2,"AIDS",2,"Tibet",0.00520057909357263,""
"2008.02",2008,2,"AIDS",754,"Total",-1.43343689295062,""
"2008.02",2008,2,"AIDS",14,"Xinjiang",-1.47732584015648,""
"2008.02",2008,2,"AIDS",126,"Yunnan",-1.58260588683512,""
"2008.02",2008,2,"AIDS",11,"Zhejiang",-1.57717061860995,""
"2008.03",2008,3,"AIDS",23,"Anhui",-1.2042005263647,""
"2008.03",2008,3,"AIDS",7,"Beijing",-1.27422685285289,""
"2008.03",2008,3,"AIDS",23,"Chongqing",-1.30991888668261,""
"2008.03",2008,3,"AIDS",11,"Fujian",-1.13130849559418,""
"2008.03",2008,3,"AIDS",1,"Gansu",-1.01909114300237,""
"2008.03",2008,3,"AIDS",93,"Guangdong",-1.41616775164685,""
"2008.03",2008,3,"AIDS",299,"Guangxi",-1.10894685563129,""
"2008.03",2008,3,"AIDS",21,"Guizhou",-1.01996975995622,""
"2008.03",2008,3,"AIDS",3,"Hainan",-0.91815909065629,""
"2008.03",2008,3,"AIDS",5,"Hebei",-1.04814852353547,""
"2008.03",2008,3,"AIDS",6,"Heilongjiang",-1.11425919480733,""
"2008.03",2008,3,"AIDS",176,"Henan",-0.471744907045496,""
"2008.03",2008,3,"AIDS",27,"Hubei",-1.15779938184426,""
"2008.03",2008,3,"AIDS",45,"Hunan",-1.27982759435745,""
"2008.03",2008,3,"AIDS",4,"Inner Mongolia",-0.761991580502277,""
"2008.03",2008,3,"AIDS",16,"Jiangsu",-1.28323904813781,""
"2008.03",2008,3,"AIDS",15,"Jiangxi",-1.12908476154077,""
"2008.03",2008,3,"AIDS",6,"Jilin",-1.25194489636436,""
"2008.03",2008,3,"AIDS",6,"Liaoning",-1.08191795916753,""
"2008.03",2008,3,"AIDS",1,"Ningxia",-0.870435033916227,""
"2008.03",2008,3,"AIDS",1,"Qinghai",-1.05825759357047,""
"2008.03",2008,3,"AIDS",3,"Shaanxi",-1.17393004038482,""
"2008.03",2008,3,"AIDS",8,"Shandong",-1.02228375529146,""
"2008.03",2008,3,"AIDS",12,"Shanghai",-1.13335118153154,""
"2008.03",2008,3,"AIDS",12,"Shanxi",-0.889324938208766,""
"2008.03",2008,3,"AIDS",53,"Sichuan",-1.23802529107336,""
"2008.03",2008,3,"AIDS",6,"Tianjin",-1.01953371018518,""
"2008.03",2008,3,"AIDS",0,"Tibet",-0.80608975950376,""
"2008.03",2008,3,"AIDS",1115,"Total",-1.24610978626952,""
"2008.03",2008,3,"AIDS",38,"Xinjiang",-1.16178317438096,""
"2008.03",2008,3,"AIDS",169,"Yunnan",-1.32615927744579,""
"2008.03",2008,3,"AIDS",25,"Zhejiang",-1.34118646480044,""
"2008.04",2008,4,"AIDS",20,"Anhui",-1.27398818137889,""
"2008.04",2008,4,"AIDS",6,"Beijing",-1.30981850711342,""
"2008.04",2008,4,"AIDS",17,"Chongqing",-1.35569848657514,""
"2008.04",2008,4,"AIDS",15,"Fujian",-1.02344959547947,""
"2008.04",2008,4,"AIDS",0,"Gansu",-1.05953699984725,""
"2008.04",2008,4,"AIDS",112,"Guangdong",-1.27209848150524,""
"2008.04",2008,4,"AIDS",214,"Guangxi",-1.61856892902392,""
"2008.04",2008,4,"AIDS",15,"Guizhou",-1.06158121858495,""
"2008.04",2008,4,"AIDS",3,"Hainan",-0.91815909065629,""
"2008.04",2008,4,"AIDS",9,"Hebei",-0.936365122632016,""
"2008.04",2008,4,"AIDS",5,"Heilongjiang",-1.15467408306354,""
"2008.04",2008,4,"AIDS",207,"Henan",-0.137589913072966,""
"2008.04",2008,4,"AIDS",36,"Hubei",-0.963215909003781,""
"2008.04",2008,4,"AIDS",54,"Hunan",-1.18720979411633,""
"2008.04",2008,4,"AIDS",0,"Inner Mongolia",-1.04877248896634,""
"2008.04",2008,4,"AIDS",14,"Jiangsu",-1.31623515062106,""
"2008.04",2008,4,"AIDS",15,"Jiangxi",-1.12908476154077,""
"2008.04",2008,4,"AIDS",5,"Jilin",-1.30242393586626,""
"2008.04",2008,4,"AIDS",5,"Liaoning",-1.1043620019375,""
"2008.04",2008,4,"AIDS",0,"Ningxia",-1.06808840406314,""
"2008.04",2008,4,"AIDS",1,"Qinghai",-1.05825759357047,""
"2008.04",2008,4,"AIDS",8,"Shaanxi",-1.03845653372701,""
"2008.04",2008,4,"AIDS",7,"Shandong",-1.04962542523599,""
"2008.04",2008,4,"AIDS",6,"Shanghai",-1.42413527086881,""
"2008.04",2008,4,"AIDS",13,"Shanxi",-0.844368784495037,""
"2008.04",2008,4,"AIDS",70,"Sichuan",-1.20415483677502,""
"2008.04",2008,4,"AIDS",2,"Tianjin",-1.43835466815461,""
"2008.04",2008,4,"AIDS",0,"Tibet",-0.80608975950376,""
"2008.04",2008,4,"AIDS",1092,"Total",-1.25804475428521,""
"2008.04",2008,4,"AIDS",19,"Xinjiang",-1.41158778478658,""
"2008.04",2008,4,"AIDS",198,"Yunnan",-1.15320691297392,""
"2008.04",2008,4,"AIDS",16,"Zhejiang",-1.49289056367798,""
"2008.05",2008,5,"AIDS",28,"Anhui",-1.08788776800771,""
"2008.05",2008,5,"AIDS",7,"Beijing",-1.27422685285289,""
"2008.05",2008,5,"AIDS",17,"Chongqing",-1.35569848657514,""
"2008.05",2008,5,"AIDS",5,"Fujian",-1.29309684576625,""
"2008.05",2008,5,"AIDS",1,"Gansu",-1.01909114300237,""
"2008.05",2008,5,"AIDS",95,"Guangdong",-1.40100256531615,""
"2008.05",2008,5,"AIDS",219,"Guangxi",-1.58859116000083,""
"2008.05",2008,5,"AIDS",23,"Guizhou",-1.00609927374664,""
"2008.05",2008,5,"AIDS",1,"Hainan",-1.15030304226469,""
"2008.05",2008,5,"AIDS",11,"Hebei",-0.880473422180286,""
"2008.05",2008,5,"AIDS",8,"Heilongjiang",-1.03342941829492,""
"2008.05",2008,5,"AIDS",201,"Henan",-0.202265073196681,""
"2008.05",2008,5,"AIDS",20,"Hubei",-1.30914208294241,""
"2008.05",2008,5,"AIDS",36,"Hunan",-1.37244539459856,""
"2008.05",2008,5,"AIDS",1,"Inner Mongolia",-0.977077261850327,""
"2008.05",2008,5,"AIDS",15,"Jiangsu",-1.29973709937944,""
"2008.05",2008,5,"AIDS",16,"Jiangxi",-1.11088124533569,""
"2008.05",2008,5,"AIDS",4,"Jilin",-1.35290297536816,""
"2008.05",2008,5,"AIDS",5,"Liaoning",-1.1043620019375,""
"2008.05",2008,5,"AIDS",1,"Ningxia",-0.870435033916227,""
"2008.05",2008,5,"AIDS",3,"Qinghai",-0.786730974167522,""
"2008.05",2008,5,"AIDS",6,"Shaanxi",-1.09264593639013,""
"2008.05",2008,5,"AIDS",3,"Shandong",-1.15899210501413,""
"2008.05",2008,5,"AIDS",2,"Shanghai",-1.61799133042699,""
"2008.05",2008,5,"AIDS",7,"Shanxi",-1.11410570677741,""
"2008.05",2008,5,"AIDS",44,"Sichuan",-1.25595670805483,""
"2008.05",2008,5,"AIDS",2,"Tianjin",-1.43835466815461,""
"2008.05",2008,5,"AIDS",0,"Tibet",-0.80608975950376,""
"2008.05",2008,5,"AIDS",994,"Total",-1.30889809626512,""
"2008.05",2008,5,"AIDS",28,"Xinjiang",-1.29325928512076,""
"2008.05",2008,5,"AIDS",171,"Yunnan",-1.31423152817187,""
"2008.05",2008,5,"AIDS",14,"Zhejiang",-1.52660258565077,""
"2008.06",2008,6,"AIDS",16,"Anhui",-1.36703838806448,""
"2008.06",2008,6,"AIDS",4,"Beijing",-1.38100181563448,""
"2008.06",2008,6,"AIDS",25,"Chongqing",-1.29465902005177,""
"2008.06",2008,6,"AIDS",12,"Fujian",-1.10434377056551,""
"2008.06",2008,6,"AIDS",3,"Gansu",-0.938199429312599,""
"2008.06",2008,6,"AIDS",88,"Guangdong",-1.45408071747358,""
"2008.06",2008,6,"AIDS",202,"Guangxi",-1.69051557467935,""
"2008.06",2008,6,"AIDS",23,"Guizhou",-1.00609927374664,""
"2008.06",2008,6,"AIDS",4,"Hainan",-0.802087114852091,""
"2008.06",2008,6,"AIDS",11,"Hebei",-0.880473422180286,""
"2008.06",2008,6,"AIDS",9,"Heilongjiang",-0.993014530038712,""
"2008.06",2008,6,"AIDS",159,"Henan",-0.654991194062691,""
"2008.06",2008,6,"AIDS",27,"Hubei",-1.15779938184426,""
"2008.06",2008,6,"AIDS",32,"Hunan",-1.41360886137239,""
"2008.06",2008,6,"AIDS",1,"Inner Mongolia",-0.977077261850327,""
"2008.06",2008,6,"AIDS",7,"Jiangsu",-1.43172150931245,""
"2008.06",2008,6,"AIDS",8,"Jiangxi",-1.25650937497634,""
"2008.06",2008,6,"AIDS",5,"Jilin",-1.30242393586626,""
"2008.06",2008,6,"AIDS",4,"Liaoning",-1.12680604470746,""
"2008.06",2008,6,"AIDS",0,"Ningxia",-1.06808840406314,""
"2008.06",2008,6,"AIDS",1,"Qinghai",-1.05825759357047,""
